ticker,m_max_macd,m_min_macd,w_max_macd,w_min_macd,d_max_macd,d_min_macd,m_last_macd,w_last_macd,d_last_macd,daily_overbought_score,weekly_overbought_score,monthly_overbought_score,total_overbought_score
BOOT,21.9714,-3.151,15.7218,-12.0703,15.0226,-11.2412,17.9477,10.5692,0.9745,6.49,67.23,81.69,51.8
NRG,27.2942,-3.1642,17.4811,-2.2088,15.7674,-3.7564,27.2942,14.3611,1.0126,6.42,82.15,100.0,62.86
ABT,11.8515,-1.3542,6.2467,-4.1962,4.3409,-3.7133,7.6565,1.7753,0.2756,6.35,28.42,64.6,33.12
QRVO,28.221,-12.765,15.6235,-13.129,7.228,-9.3559,-7.5626,2.8253,0.4559,6.31,18.08,-26.8,-0.8
ETSY,44.6026,-17.4301,29.4461,-29.6464,15.644,-21.4258,-10.2034,2.5851,0.9171,5.86,8.78,-22.88,-2.74
PINS,12.4565,-6.6946,11.524,-8.4486,5.6212,-5.0844,0.4335,1.1778,0.3233,5.75,10.22,3.48,6.48
CRSP,25.3808,-10.8944,28.3902,-14.234,16.0698,-13.3389,-3.4518,4.0739,0.8035,5.0,14.35,-13.6,1.92
TSLA,71.5832,-9.0329,55.1057,-38.6161,40.5386,-35.5832,27.5076,5.3084,1.9704,4.86,9.63,38.43,17.64
MDB,87.7479,-31.6823,56.3934,-47.5049,36.0296,-40.142,-30.354,-4.0796,1.483,4.12,-7.23,-34.59,-12.57
HIMS,11.1834,-1.7834,8.0351,-1.5376,8.8682,-3.122,11.1834,5.1469,0.3576,4.03,64.06,100.0,56.03
COP,16.5138,-5.1718,8.8741,-5.8884,4.9364,-7.0654,-1.8304,-0.8361,0.1965,3.98,-9.42,-11.08,-5.51
GPN,21.744,-14.977,10.9991,-16.0068,6.3215,-17.7734,-10.1535,-4.1013,0.2476,3.92,-37.29,-46.7,-26.69
TOST,5.1249,-9.1562,4.3868,-8.6257,3.5384,-4.7005,5.1249,2.4099,0.1321,3.73,54.94,100.0,52.89
DHR,39.1867,-9.3297,21.1125,-14.4996,9.303,-9.9818,-9.3297,-4.3971,0.3328,3.58,-20.83,-23.81,-13.69
FND,20.4901,-5.9172,9.9561,-11.3565,6.5982,-7.2241,-5.9172,-3.0577,0.2286,3.46,-30.71,-28.88,-18.71
ZIM,4.2909,-1.4447,2.5304,-2.4453,1.768,-1.6517,1.7086,0.5281,0.0566,3.2,20.87,39.82,21.3
MMM,15.0019,-11.2329,11.6864,-7.0916,6.4794,-5.7859,15.0019,4.1535,0.2011,3.1,35.54,100.0,46.21
AMZN,22.313,-12.0249,16.1282,-13.9385,8.3333,-12.4315,19.4962,5.8254,0.1869,2.24,36.12,87.38,41.91
WING,67.8979,-1.9982,41.9215,-33.3748,28.1165,-25.5715,25.7215,11.7843,0.5105,1.82,28.11,37.88,22.6
CVS,9.8867,-5.4493,5.7333,-5.4757,3.651,-4.4114,-1.1116,1.0835,0.0459,1.26,18.9,-11.24,2.97
F,2.2162,-0.8483,1.9824,-1.1701,1.0839,-0.8181,0.0132,0.3763,0.0134,1.24,18.98,0.6,6.94
ZBRA,93.1761,-35.4248,49.8594,-52.0772,27.7159,-31.6201,-1.3958,2.3645,0.3225,1.16,4.74,-1.5,1.47
PFE,4.1864,-3.3415,3.7753,-2.1426,2.4121,-1.5714,-2.0058,0.0232,0.0265,1.1,0.61,-47.91,-15.4
NTAP,14.7056,-3.1183,10.5451,-9.4454,4.6614,-8.1685,5.3687,0.3408,0.0368,0.79,3.23,36.51,13.51
PNC,19.0242,-8.285,13.6516,-10.1589,6.8014,-12.5896,11.4704,4.2394,0.0511,0.75,31.05,60.29,30.7
JCI,11.4062,-4.7055,7.8286,-5.124,4.6777,-3.4574,11.4062,6.9248,0.0317,0.68,88.46,100.0,63.04
APD,26.4888,-3.7115,17.4649,-13.0391,14.1546,-12.5223,7.5773,0.081,0.0839,0.59,0.46,28.61,9.89
JKS,8.7807,-5.4314,10.8456,-4.156,10.6549,-4.8397,-3.2012,0.7794,0.0516,0.48,7.19,-36.46,-9.6
COST,126.059,-2.0249,56.0494,-10.9749,33.9547,-32.1327,107.3759,3.8307,0.1499,0.44,6.83,85.18,30.82
MU,14.4627,-2.9847,13.8253,-7.0952,9.1683,-10.3883,7.8416,6.7396,0.0293,0.32,48.75,54.22,34.43
UPST,55.7849,-25.0147,63.1428,-32.0848,35.0281,-33.7233,5.2644,5.1726,-0.0015,-0.0,8.19,9.44,5.87
KO,4.0111,-0.4235,3.0244,-1.9743,2.1865,-3.8917,3.6496,0.7505,-0.0015,-0.07,24.81,90.99,38.58
M,4.2221,-4.2943,3.1953,-2.5371,2.0124,-2.0521,-1.1268,-0.3591,-0.0053,-0.26,-11.24,-26.69,-12.73
AA,12.4926,-13.7558,10.7883,-5.6287,5.5081,-6.7701,-2.1686,-0.7662,-0.0251,-0.46,-7.1,-17.36,-8.31
SMCI,20.0074,-0.2479,20.4879,-11.3823,13.9405,-8.0846,3.3069,2.6245,-0.0974,-0.7,12.81,16.53,9.55
DE,55.7071,-4.3212,37.4724,-17.3845,16.3646,-15.5254,38.2609,14.8979,-0.2219,-1.36,39.76,68.68,35.69
OXY,10.056,-11.6162,8.3533,-7.5448,5.0297,-7.158,-3.3773,-0.7077,-0.0709,-1.41,-8.47,-33.58,-14.49
FANG,23.6442,-15.1615,14.6889,-12.8522,7.0521,-11.8535,0.2522,-3.5825,-0.1086,-1.54,-24.39,1.07,-8.29
MRNA,83.891,-28.3249,72.6551,-40.4774,52.6756,-33.1766,-27.0944,-3.2812,-1.0792,-2.05,-4.52,-32.3,-12.95
ROKU,84.5546,-48.5497,72.5034,-52.2402,31.5875,-24.6052,-3.0577,3.3914,-0.6862,-2.17,4.68,-3.62,-0.37
TFC,4.0602,-4.2353,3.7006,-4.0523,2.0698,-4.9543,1.6523,0.7639,-0.0458,-2.21,20.64,40.7,19.71
DVN,11.048,-6.3251,6.8969,-3.1611,3.3277,-3.7037,-3.131,-0.463,-0.0744,-2.24,-6.71,-28.34,-12.43
PENN,20.4028,-7.3843,18.0298,-8.9767,7.5884,-6.4664,-3.3469,-0.1197,-0.1782,-2.35,-0.66,-16.4,-6.47
CSIQ,8.2424,-5.7027,7.9774,-4.4131,3.956,-3.8002,-4.6011,0.2338,-0.0965,-2.44,2.93,-55.82,-18.44
BSX,13.8234,-3.9573,6.5123,-2.7422,3.244,-3.8269,13.1538,2.2279,-0.0938,-2.89,34.21,95.16,42.16
ZM,91.457,-46.5416,92.2655,-47.487,48.2417,-21.3868,-5.6442,-1.3405,-1.4747,-3.06,-1.45,-6.17,-3.56
AGI,3.9422,-2.0696,2.4749,-0.5165,1.3622,-0.6401,3.7786,0.788,-0.0441,-3.24,31.84,95.85,41.48
AFL,12.3067,-2.1144,7.5218,-4.213,3.702,-5.3846,8.7688,-0.4924,-0.1252,-3.38,-6.55,71.25,20.44
UBER,10.0293,-4.2838,8.4883,-4.4976,4.489,-4.7771,10.0293,4.359,-0.1609,-3.58,51.35,100.0,49.26
RIVN,0.0,-24.4643,1.1831,-20.4647,11.8241,-12.065,-5.1428,-0.0875,-0.4331,-3.66,-7.4,-inf,-inf
BROS,8.9741,-4.733,9.9416,-4.4945,7.6831,-6.9679,8.6973,1.4415,-0.3001,-3.91,14.5,96.92,35.84
JETS,2.0714,-3.4661,2.0202,-4.6144,1.5936,-4.1793,0.9353,0.3918,-0.0654,-4.1,19.39,45.15,20.15
XLF,4.5296,-3.2582,2.4154,-1.7545,1.087,-2.5766,4.3594,1.0648,-0.0461,-4.24,44.08,96.24,45.36
ROK,36.3579,-6.3494,21.656,-24.4157,16.8498,-16.9179,15.0509,18.7992,-0.7716,-4.58,86.81,41.4,41.21
COF,23.3273,-9.9273,16.3299,-10.1828,9.101,-12.6264,23.3273,9.3391,-0.4201,-4.62,57.19,100.0,50.86
MARA,12.0271,-16.2748,10.4734,-6.7542,7.9307,-5.1558,-0.3099,0.0213,-0.4195,-5.29,0.2,-2.58,-2.55
AMAT,27.9907,-1.6126,17.7785,-12.29,10.5372,-12.9515,6.8896,5.536,-0.5624,-5.34,31.14,24.61,16.81
CRUS,12.7743,-3.0022,13.0349,-5.8183,6.7942,-6.4064,3.2632,0.2542,-0.3853,-5.67,1.95,25.55,7.27
HAL,6.57,-6.0401,4.1186,-3.8118,2.3661,-3.847,-3.0086,-1.0421,-0.151,-6.38,-25.3,-45.79,-25.83
MSTR,85.641,-5.2427,68.5915,-9.1777,56.5645,-24.4948,85.641,23.4625,-3.731,-6.6,34.21,100.0,42.54
WMB,8.0418,-3.1385,4.5601,-1.7681,2.2105,-1.8492,7.6313,1.0406,-0.1461,-6.61,22.82,94.9,37.04
DECK,30.0752,-1.31,15.85,-18.5023,10.3735,-14.9734,1.4482,-11.2892,-0.69,-6.65,-71.23,4.82,-24.35
MRK,10.5337,-5.3989,6.3975,-6.5163,3.7531,-3.9568,-5.3989,-2.7311,-0.2573,-6.86,-42.69,-51.25,-33.6
TEM,5.7672,0.0,5.2244,-2.2218,10.4276,-5.6789,5.7672,2.1816,-0.7195,-6.9,41.76,100.0,44.95
CSTM,4.068,-4.0693,1.7181,-1.9511,0.9609,-2.1661,-1.1546,0.5275,-0.0712,-7.41,30.7,-28.38,-1.7
INTU,93.2416,-1.0716,50.5013,-42.4855,38.0382,-28.9699,57.3477,34.2095,-2.8783,-7.57,67.74,61.5,40.56
DDOG,28.9303,-8.1759,21.3935,-14.4644,11.4714,-11.4621,5.4621,4.7565,-0.8823,-7.69,22.23,18.88,11.14
BBY,10.5627,-4.7201,8.1675,-7.0684,4.817,-6.9281,-1.8843,-2.3231,-0.382,-7.93,-28.44,-17.84,-18.07
EMR,10.4449,-2.0938,7.7638,-4.9396,5.5388,-6.714,10.4449,6.4779,-0.4414,-7.97,83.44,100.0,58.49
AI,0.0678,-28.9911,6.6946,-18.5265,17.4869,-14.7868,-3.3178,-1.2128,-1.4045,-8.03,-18.12,-4893.51,-1639.89
SCCO,13.2909,-1.6827,11.0714,-4.3766,6.6643,-3.8584,5.1852,1.0521,-0.5377,-8.07,9.5,39.01,13.48
ADP,25.3471,-0.8346,14.4286,-7.0567,9.9903,-13.3081,23.3549,2.6718,-0.8579,-8.59,18.52,92.14,34.02
TT,57.3363,-3.3675,26.2039,-11.1909,21.4071,-8.6619,53.8157,19.2768,-1.8992,-8.87,73.56,93.86,52.85
XLRE,3.6664,-0.9011,2.0252,-2.1332,1.1606,-2.7119,1.319,0.1816,-0.1059,-9.12,8.97,35.98,11.94
PLD,17.7625,-5.36,9.9039,-8.2213,6.1939,-10.0075,-1.9383,-0.9332,-0.5737,-9.26,-9.42,-10.91,-9.87
LYFT,0.324,-11.8389,7.8272,-7.5186,4.1081,-6.8083,-1.1911,0.1061,-0.3842,-9.35,1.36,-367.62,-125.21
SBUX,11.1767,-2.4527,6.3371,-7.6946,5.2313,-6.5235,0.3506,-0.2849,-0.5008,-9.57,-4.5,3.14,-3.64
NEE,7.6944,-3.7074,4.5312,-5.0149,3.2048,-4.5761,0.9067,0.5498,-0.317,-9.89,12.13,11.78,4.68
PYPL,45.4374,-30.2144,25.9555,-37.8972,16.3897,-18.2619,-4.8471,-0.9867,-1.6891,-10.31,-3.8,-10.67,-8.26
RCL,50.1741,-14.0006,33.1541,-22.3582,21.7202,-21.789,50.1741,27.4734,-2.2839,-10.52,82.87,100.0,57.45
DD,8.4168,-8.4826,6.1483,-7.981,4.402,-5.1458,0.017,-0.4083,-0.479,-10.88,-6.64,0.2,-5.77
ADSK,37.6871,-11.4102,23.4406,-23.5091,14.5632,-14.827,17.85,3.8845,-1.6207,-11.13,16.57,47.36,17.6
EOG,15.6841,-11.26,10.1202,-8.1013,5.3735,-8.9571,2.5004,-0.5733,-0.6006,-11.18,-5.66,15.94,-0.3
SNOW,19.3226,-32.0119,30.6591,-43.7055,32.6463,-29.3227,7.0341,11.3055,-3.6818,-11.28,36.87,36.4,20.67
SE,70.2433,-31.1133,34.384,-48.3822,17.6414,-28.0184,19.4723,8.5567,-2.0575,-11.66,24.89,27.72,13.65
HLT,29.4608,-1.5543,13.802,-8.3777,8.679,-11.7698,25.5437,7.6206,-1.0135,-11.68,55.21,86.7,43.41
DOCU,50.2325,-34.0475,32.6266,-40.2403,18.8981,-33.4991,0.7017,-2.4596,-2.2221,-11.76,-7.54,1.4,-5.97
FDX,30.3096,-16.5185,32.5993,-17.6533,12.7856,-18.6259,-2.6665,-4.8381,-1.5219,-11.9,-14.84,-8.8,-11.85
AMGN,25.3791,-4.2531,16.095,-11.9273,10.8458,-9.3866,10.8226,1.1569,-1.308,-12.06,7.19,42.64,12.59
USB,3.4566,-3.0441,3.9823,-4.5506,2.1373,-4.3743,1.4868,0.4852,-0.2641,-12.36,12.18,43.01,14.28
XLE,10.1937,-5.9582,6.4948,-5.5564,3.1013,-5.7429,2.342,-0.0762,-0.392,-12.64,-1.17,22.97,3.05
BIRK,4.0726,0.0,3.8933,-1.8997,3.5674,-3.6799,1.6327,-0.7156,-0.472,-13.23,-18.38,40.09,2.83
TWLO,71.2566,-51.8683,45.2671,-47.1915,24.4591,-21.6226,5.1245,2.1483,-3.3094,-13.53,4.75,7.19,-0.53
WFC,8.7446,-5.8985,5.1847,-5.4474,3.5727,-4.4837,8.6286,2.6736,-0.4993,-13.98,51.57,98.67,45.42
IYT,5.485,-1.5289,4.1696,-3.1868,1.8949,-3.9552,1.8642,0.7145,-0.2659,-14.03,17.14,33.99,12.36
DLR,15.5681,-7.6966,11.8554,-9.8185,6.1738,-6.608,12.1924,3.162,-0.867,-14.04,26.67,78.32,30.31
SWKS,21.8465,-11.3305,11.6425,-12.8221,8.1254,-9.2709,-9.2268,-1.0198,-1.1478,-14.13,-8.76,-42.23,-21.71
A,21.1612,-3.8433,12.464,-8.6653,6.2816,-6.6833,-3.8433,-2.4395,-0.8934,-14.22,-19.57,-18.16,-17.32
ELF,38.8671,-4.4081,23.9863,-21.0742,13.92,-14.8418,-0.2589,5.2196,-2.0339,-14.61,21.76,-0.67,2.16
KRE,6.0518,-4.0215,6.067,-5.4647,2.6449,-5.1604,2.5375,0.9028,-0.3978,-15.04,14.88,41.93,13.92
CRWV,21.471,0.0,32.0309,0.0,24.8085,-9.5889,21.471,21.6544,-3.7959,-15.3,67.6,100.0,50.77
DIS,16.9195,-13.7956,15.3402,-14.4494,9.2714,-11.8643,2.451,3.8588,-1.4376,-15.51,25.15,14.49,8.05
SPOT,127.0054,-37.7292,66.1629,-31.6684,43.5869,-18.6741,126.9391,42.1128,-6.9859,-16.03,63.65,99.95,49.19
BAC,4.5907,-6.8177,3.1949,-2.6433,1.4114,-2.9197,3.4762,1.2925,-0.2294,-16.25,40.46,75.72,33.31
XLB,7.5694,-2.374,4.5516,-3.0565,2.294,-4.2362,2.0245,0.8053,-0.3984,-17.37,17.69,26.75,9.02
MOS,21.4973,-4.7339,8.7293,-3.6167,5.0109,-3.3348,-0.3671,1.8092,-0.9218,-18.4,20.73,-1.71,0.21
SLB,8.9701,-8.2663,4.1418,-5.7375,3.3059,-4.719,-2.8628,-1.4672,-0.6154,-18.62,-35.42,-31.91,-28.65
ARM,23.758,-0.3374,21.1938,-9.6969,16.5009,-12.7821,16.0019,4.3754,-3.1405,-19.03,20.64,67.35,22.99
GTLB,0.0456,-16.9694,7.2664,-16.4144,5.6459,-9.7313,-3.7958,-3.3583,-1.0774,-19.08,-46.22,-8324.12,-2796.47
PZZA,14.9981,-8.9716,8.6588,-8.2484,5.0524,-5.5367,-6.7416,0.6008,-0.9872,-19.54,6.94,-44.95,-19.18
MGM,12.8415,-13.568,4.1703,-4.6032,1.9679,-5.5696,-1.6589,0.49,-0.3848,-19.55,11.75,-12.92,-6.91
QCOM,20.1901,-3.29,18.5631,-7.7617,12.0259,-11.1912,3.609,-1.0204,-2.5035,-20.82,-5.5,17.88,-2.81
MELI,315.043,-79.429,225.1407,-151.7802,131.5258,-126.7622,273.4777,80.537,-27.8667,-21.19,35.77,86.81,33.8
CTVA,7.2205,-0.1498,4.1288,-2.6393,2.179,-1.7958,5.1012,3.1277,-0.4646,-21.32,75.75,70.65,41.69
PRU,9.8101,-8.0267,7.1416,-7.7655,2.9922,-9.3265,3.1164,-1.4956,-0.6482,-21.66,-20.94,31.77,-3.61
YUM,9.9129,-0.1547,6.3693,-8.3621,6.4246,-9.7153,6.1425,0.6419,-1.3974,-21.75,10.08,61.96,16.76
PSX,16.814,-7.5782,12.1319,-10.5095,5.8731,-9.3624,2.9517,0.9948,-1.2957,-22.06,8.2,17.56,1.23
H,15.9969,-4.4529,11.5929,-10.9537,7.4863,-11.064,4.9376,0.8708,-1.6606,-22.18,7.51,30.87,5.4
INTC,4.7203,-5.842,3.8057,-4.5488,2.6286,-3.7141,-4.106,-0.3679,-0.5881,-22.37,-9.67,-86.99,-39.68
DXCM,21.7767,-9.0473,13.7639,-14.3527,8.6065,-12.1858,-7.0043,0.3146,-1.9384,-22.52,2.29,-32.16,-17.47
PSA,36.6755,-1.7519,20.9315,-8.6909,12.0269,-18.0234,5.3309,-4.3527,-2.7325,-22.72,-20.79,14.54,-9.66
HBAN,1.3298,-2.2093,1.2153,-1.2325,0.6869,-1.2009,1.1245,0.3477,-0.1561,-22.73,28.61,84.56,30.15
BKNG,696.8149,-55.6324,403.6465,-163.1012,217.6842,-175.6682,680.6479,200.6703,-49.9864,-22.96,49.71,97.68,41.48
NFLX,196.6849,-62.9064,108.2177,-90.8174,54.6528,-59.2338,196.6849,71.7065,-12.5614,-22.98,66.26,100.0,47.76
VLO,16.6128,-6.7889,13.6894,-8.8548,8.4442,-9.1886,3.3988,2.6945,-1.9481,-23.07,19.68,20.46,5.69
CPRT,6.0282,-0.0483,3.2465,-2.8449,2.5485,-2.7527,1.8909,-2.8167,-0.5882,-23.08,-86.76,31.37,-26.16
CZR,17.4559,-7.2892,10.9257,-12.1892,5.6083,-13.3401,-6.289,-1.6193,-1.3087,-23.34,-14.82,-36.03,-24.73
BMY,4.8386,-4.5204,3.6493,-3.4434,2.0936,-3.2788,-1.515,-1.698,-0.5018,-23.97,-46.53,-31.31,-33.94
MPC,25.2618,-5.6707,16.616,-7.7944,10.2939,-8.1791,8.642,4.962,-2.4998,-24.28,29.86,34.21,13.26
UNP,21.4983,-1.5233,10.3003,-8.266,7.8108,-13.3467,2.9141,-1.9078,-1.9444,-24.89,-18.52,13.56,-9.95
ALSN,17.2725,-1.3575,10.6736,-3.3651,5.9515,-4.0013,9.8639,-3.1334,-1.5051,-25.29,-29.36,57.11,0.82
ZS,61.1206,-18.5748,35.9875,-30.7074,19.772,-23.6812,26.1798,19.7251,-5.0286,-25.43,54.81,42.83,24.07
XOM,14.4324,-7.1713,7.3393,-6.324,3.9623,-5.4042,3.418,-0.0871,-1.0586,-26.72,-1.19,23.68,-1.41
DPZ,57.1074,-20.1427,33.9145,-33.5472,19.9816,-24.5585,17.787,0.1613,-5.4859,-27.45,0.48,31.15,1.39
ABNB,8.6674,-15.7371,16.4966,-17.8684,13.1151,-12.9514,-2.5993,-0.8911,-3.6151,-27.56,-5.4,-29.99,-20.99
JBHT,21.294,-8.9446,10.442,-11.048,7.0797,-9.0352,-8.9446,-3.6715,-1.9911,-28.12,-35.16,-42.01,-35.1
OKE,11.5653,-5.2181,8.1495,-8.3248,5.2024,-9.9612,5.0725,-3.575,-1.463,-28.12,-43.87,43.86,-9.38
FCX,7.0524,-5.5958,4.7258,-3.3827,2.5508,-3.0079,0.4246,1.0148,-0.7237,-28.37,21.47,6.02,-0.29
ASML,137.3606,-2.1281,83.1078,-60.6991,51.364,-46.2027,3.6394,0.3781,-14.7102,-28.64,0.45,2.65,-8.51
GT,4.764,-4.0807,2.225,-2.2855,1.6834,-1.9293,-0.8193,-0.0959,-0.489,-29.05,-4.31,-17.2,-16.85
CWH,5.1516,-3.4663,4.6963,-3.5126,2.6645,-2.0527,-2.0769,-0.7175,-0.7825,-29.37,-15.28,-40.32,-28.32
AER,12.3875,-6.3481,6.6426,-9.2886,4.2912,-10.8207,11.7389,3.2171,-1.2609,-29.38,48.43,94.76,37.94
SYK,31.8782,-4.7633,19.6386,-15.1901,10.8831,-18.2343,27.4314,3.9492,-3.2306,-29.68,20.11,86.05,25.49
SAP,41.284,-9.1973,18.0228,-9.0476,9.1772,-12.1873,39.468,8.3518,-2.7929,-30.43,46.34,95.6,37.17
COIN,42.4206,-63.5864,41.0085,-46.7274,34.1369,-25.6705,42.4206,30.927,-10.4747,-30.68,75.42,100.0,48.24
UHAL,9.1744,-1.2569,6.2831,-4.2478,4.3122,-3.0563,-0.0201,-2.2748,-1.3353,-30.97,-36.21,-0.22,-22.46
PM,22.5126,-2.6045,14.0617,-4.7256,7.5047,-4.7026,22.4666,7.239,-2.3442,-31.24,51.48,99.8,40.01
MET,6.8371,-4.2965,4.8429,-3.8096,2.308,-5.1914,4.1969,-0.5869,-0.7299,-31.62,-12.12,61.38,5.88
CRM,29.647,-16.7067,23.3438,-21.4464,21.6623,-13.8368,8.5644,-11.4197,-6.9342,-32.01,-48.92,28.89,-17.35
MAR,28.4893,-6.7925,14.8666,-15.0761,10.0937,-16.8542,18.8358,2.0321,-3.3524,-33.21,13.67,66.12,15.52
PGR,37.6205,-1.1772,15.9226,-3.7702,9.4609,-7.0513,29.4447,-3.7702,-3.163,-33.43,-23.68,78.27,7.05
PG,10.9272,-1.6378,5.7916,-4.9518,3.857,-4.4801,4.0142,-2.7041,-1.2936,-33.54,-46.69,36.74,-14.5
ZTS,26.3446,-4.5356,12.9178,-10.4733,6.5485,-9.772,-4.5356,-4.2184,-2.2277,-34.02,-32.66,-17.22,-27.96
WDAY,27.5905,-15.1256,21.4127,-27.5242,13.8299,-16.173,1.567,-6.8853,-4.7533,-34.37,-32.16,5.68,-20.28
AXP,37.712,-7.4715,18.3395,-9.2269,10.1117,-12.8305,31.6034,6.5914,-3.4936,-34.55,35.94,83.8,28.4
ADI,18.9299,-2.4325,12.4267,-8.6552,9.2519,-11.3658,11.6044,5.3873,-3.2418,-35.04,43.35,61.3,23.21
EFX,37.1252,-2.6579,19.0493,-16.0946,14.3539,-15.0191,7.4878,-2.4078,-5.0516,-35.19,-12.64,20.17,-9.22
PPG,14.7912,-5.6087,11.5786,-8.3534,6.4692,-9.779,-5.6087,-1.1935,-2.2847,-35.32,-10.31,-37.92,-27.85
CF,15.5937,-4.8111,11.9051,-6.5669,6.6005,-4.7302,3.5403,1.6011,-2.362,-35.79,13.45,22.7,0.12
EXR,24.7033,-6.1392,13.4687,-9.2958,9.0543,-7.3077,0.5243,-2.0817,-3.2774,-36.2,-15.46,2.12,-16.51
ADBE,84.1746,-34.3515,45.1915,-45.9864,30.8101,-32.6176,-31.9585,-22.5886,-11.2123,-36.39,-49.98,-37.97,-41.45
CE,15.1475,-20.99,10.9184,-19.0373,7.0345,-15.3916,-20.99,-4.7134,-2.5655,-36.47,-43.17,-138.57,-72.74
KMX,14.2746,-10.8896,9.9157,-10.7746,7.2582,-12.3644,-4.9673,-4.6359,-2.6983,-37.18,-46.75,-34.8,-39.58
TTWO,22.65,-12.2219,14.8705,-13.6485,8.6046,-10.0961,22.4646,6.9107,-3.2578,-37.86,46.47,99.18,35.93
SEZL,30.7817,-0.0839,31.4294,-0.1497,19.2837,-7.3218,29.0245,18.4441,-7.3218,-37.97,58.68,94.29,38.34
UPS,21.2934,-14.4819,14.7487,-8.3698,10.2819,-7.7549,-14.4819,-5.7852,-3.9875,-38.78,-39.23,-68.01,-48.67
ARMK,3.292,-2.0652,2.0494,-3.6236,1.6322,-4.3967,3.1004,1.3634,-0.6381,-39.09,66.53,94.18,40.54
NXPI,26.7335,-3.7731,16.2137,-13.8799,9.5039,-12.8796,1.3173,1.727,-3.7562,-39.52,10.65,4.93,-7.98
XLV,10.6604,-1.522,4.9153,-3.1669,2.6047,-5.097,0.995,-2.4442,-1.0405,-39.95,-49.73,9.33,-26.78
MCHP,8.6492,-5.8192,5.8678,-7.5741,4.3953,-5.2024,-4.0556,2.3503,-1.7982,-40.91,40.05,-46.89,-15.92
ROP,37.2357,-2.3961,22.3887,-17.7491,16.4132,-24.4191,19.795,-4.5622,-6.7336,-41.03,-20.38,53.16,-2.75
CB,25.326,-2.8532,11.9891,-11.8676,7.2264,-13.8083,17.7698,-2.1659,-2.9688,-41.08,-18.07,70.16,3.67
DRI,19.2742,-3.9021,11.1046,-13.3227,5.5873,-16.4472,18.3305,5.0784,-2.3065,-41.28,45.73,95.1,33.19
ON,13.7012,-6.7349,7.32,-8.3895,5.0812,-7.0251,-6.2052,0.2238,-2.1046,-41.42,3.06,-45.29,-27.88
LMT,37.5521,-2.5797,38.0197,-20.3506,21.0943,-27.1486,4.528,-11.6356,-8.8057,-41.74,-30.6,12.06,-20.1
HUN,3.5175,-3.5741,2.3159,-2.4091,1.2577,-1.6713,-3.5741,-1.6843,-0.5318,-42.28,-72.73,-101.61,-72.21
ENTG,22.6229,-7.9765,10.5571,-9.9727,7.6015,-8.8144,-7.9765,-4.1981,-3.2411,-42.64,-39.77,-35.26,-39.22
RSG,27.0705,-1.1447,11.5977,-2.7168,5.7678,-6.0614,24.6095,3.1822,-2.467,-42.77,27.44,90.91,25.19
STLD,17.0077,-2.0023,11.174,-3.1956,5.5925,-6.3422,6.3738,0.0347,-2.4405,-43.64,0.31,37.48,-1.95
ONB,2.0137,-0.8548,1.3659,-1.1721,0.8747,-0.9848,1.4975,0.106,-0.3818,-43.65,7.76,74.37,12.83
AMT,23.8671,-13.0553,12.9232,-13.3985,8.1157,-14.8162,4.2628,2.6892,-3.5677,-43.96,20.81,17.86,-1.76
HON,20.2074,-3.1401,14.2688,-9.4002,8.7336,-13.934,8.5238,2.9209,-3.8755,-44.37,20.47,42.18,6.09
WHR,19.78,-12.1648,14.2483,-10.3555,8.3147,-13.3555,-8.4372,-1.3617,-3.8769,-46.63,-9.56,-42.66,-32.95
V,33.2241,-0.5348,18.6973,-6.695,9.4589,-13.3924,30.3869,4.0744,-4.6213,-48.86,21.79,91.46,21.47
LUV,7.123,-4.4486,5.1774,-6.7501,2.7074,-4.9054,-0.3288,0.2727,-1.3232,-48.87,5.27,-4.62,-16.07
ONON,7.5032,-3.4482,4.805,-3.8628,3.8905,-3.2219,5.0644,-0.5691,-1.9595,-50.37,-11.84,67.5,1.76
CMCSA,4.8185,-2.877,2.3956,-3.3659,1.5872,-2.1425,-1.61,-0.949,-0.8584,-54.08,-39.61,-33.41,-42.37
LULU,57.6926,-32.4173,35.4523,-42.1391,25.1765,-29.0395,-32.4173,-33.0442,-13.9911,-55.57,-93.21,-56.19,-68.32
INFY,3.1745,-0.3841,1.5294,-1.2005,1.0781,-0.9451,-0.0259,-0.7551,-0.6162,-57.16,-49.37,-0.82,-35.78
CNX,12.275,-6.3258,3.9934,-1.4081,1.9171,-2.0835,2.8511,-0.2844,-1.0972,-57.23,-7.12,23.23,-13.71
CRWD,65.9012,-13.6864,40.0228,-21.4749,22.323,-38.2154,63.4592,19.5416,-12.8849,-57.72,48.83,96.29,29.13
NOW,126.8382,-14.047,83.5842,-45.7072,50.7122,-53.923,88.034,-7.3398,-29.3801,-57.93,-8.78,69.41,0.9
CROX,32.7909,-7.582,17.932,-17.5956,9.454,-11.9264,-4.181,-5.128,-5.5426,-58.63,-28.6,-12.75,-33.32
TECK,5.7567,-5.8056,4.1011,-2.9535,2.4753,-3.322,-0.9159,-1.8003,-1.5258,-61.64,-43.9,-15.91,-40.48
CL,7.5128,-1.0093,5.2341,-2.3925,2.1336,-2.6258,2.4916,-1.5401,-1.3359,-62.61,-29.42,33.16,-19.62
UNH,56.3879,-47.5579,24.6854,-61.114,22.7485,-49.9283,-47.5579,-60.4641,-14.8665,-65.35,-244.94,-84.34,-131.54
