ticker,m_max_macd,m_min_macd,w_max_macd,w_min_macd,d_max_macd,d_min_macd,m_last_macd,w_last_macd,d_last_macd,daily_overbought_score,weekly_overbought_score,monthly_overbought_score,total_overbought_score
Z,24.9428,-13.9542,23.38,-14.1541,14.7754,-9.053,7.641,4.6405,1.8529,12.54,19.85,30.63,21.01
F,2.1868,-0.8371,1.9562,-1.1546,1.0695,-0.8072,0.1529,0.4715,0.1339,12.52,24.1,6.99,14.54
J,12.6967,-4.2252,7.9896,-4.3508,4.5467,-5.7973,8.3732,5.5269,0.5606,12.33,69.18,65.95,49.15
WFC,8.9945,-5.8985,5.1847,-5.4474,3.5727,-4.4837,8.9945,2.589,0.4392,12.29,49.94,100.0,54.08
SPOT,129.1673,-37.7292,66.1629,-31.6684,43.5869,-18.6741,129.1673,36.8662,5.279,12.11,55.72,100.0,55.94
SMH,33.996,-1.8894,21.9991,-11.3802,11.2827,-12.0591,30.3341,15.9889,1.3648,12.1,72.68,89.23,58.0
DKS,32.2945,-4.1088,22.197,-9.9158,14.2951,-10.0539,18.0843,5.9642,1.7269,12.08,26.87,56.0,31.65
TMUS,30.414,-6.4978,17.4799,-6.1657,11.1621,-5.7051,25.7744,3.228,1.3473,12.07,18.47,84.75,38.43
SWKS,21.6444,-11.2257,11.5348,-12.7035,8.0503,-9.1852,-8.1439,0.501,0.9437,11.72,4.34,-37.63,-7.19
BROS,9.0444,-4.733,9.9416,-4.4945,7.6831,-6.9679,8.764,1.3393,0.8946,11.64,13.47,96.9,40.67
UBER,10.5986,-4.2838,8.4883,-4.4976,4.489,-4.7771,10.5986,4.3632,0.4989,11.11,51.4,100.0,54.17
OXY,10.056,-11.6162,8.3533,-7.5448,5.0297,-7.158,-2.9364,0.0257,0.549,10.92,0.31,-29.2,-5.99
XLK,22.08,-1.6408,11.5731,-7.561,7.9517,-9.2151,22.08,11.0614,0.8422,10.59,95.58,100.0,68.72
CAT,45.0262,-5.8855,27.2847,-16.7489,16.2034,-14.9169,37.5611,21.2489,1.7047,10.52,77.88,83.42,57.27
CSTM,4.068,-4.0693,1.7181,-1.9511,0.9609,-2.1661,-0.8907,0.7268,0.0959,9.98,42.3,-21.9,10.13
CLF,17.3079,-9.9054,2.6607,-2.1278,2.791,-2.1177,-2.0297,0.41,0.2751,9.86,15.41,-11.73,4.51
EXR,24.7033,-6.1392,13.4687,-9.2958,9.0543,-7.3077,1.1001,-1.1219,0.8907,9.84,-8.33,4.45,1.99
DPZ,57.1074,-20.1427,33.9145,-33.5472,19.9816,-24.5585,18.2772,0.764,1.9601,9.81,2.25,32.0,14.69
MGM,12.8415,-13.568,4.1703,-4.6032,1.9679,-5.5696,-1.1207,0.9401,0.1887,9.59,22.54,-8.73,7.8
CWH,5.1516,-3.4663,4.6963,-3.5126,2.6645,-2.0527,-1.7725,-0.1807,0.2498,9.38,-3.85,-34.41,-9.63
ROKU,84.5546,-48.5497,72.5034,-52.2402,31.5875,-24.6052,-0.2942,5.9224,2.8365,8.98,8.17,-0.35,5.6
ELV,53.9255,-33.9917,25.517,-38.1488,18.1362,-28.5495,-33.9917,-26.9254,1.6199,8.93,-105.52,-63.03,-53.21
AA,12.45,-13.7089,10.7515,-5.6095,5.4893,-6.747,-1.7442,0.0941,0.479,8.73,0.88,-14.01,-1.47
SN,16.4803,-0.5758,11.7722,-5.0731,6.3331,-7.1205,14.6444,6.5846,0.5502,8.69,55.93,88.86,51.16
META,106.0846,-38.4269,53.7659,-35.0786,29.4858,-30.6684,106.0846,40.1552,2.4497,8.31,74.69,100.0,61.0
HAL,6.5208,-5.9948,4.0878,-3.7832,2.3484,-3.8182,-2.7895,-0.5642,0.1939,8.26,-13.8,-42.78,-16.11
CMCSA,4.8185,-2.877,2.3956,-3.3659,1.5872,-2.1425,-1.431,-0.5351,0.1296,8.17,-22.34,-29.7,-14.62
MMM,14.9504,-11.1813,11.6326,-7.059,6.4496,-5.7593,14.8721,4.1713,0.5104,7.91,35.86,99.48,47.75
ALB,40.0595,-29.0314,23.8486,-22.9347,15.4349,-14.7054,-23.8178,1.729,1.2084,7.83,7.25,-59.46,-14.79
PENN,20.4028,-7.3843,18.0298,-8.9767,7.5884,-6.4664,-2.7196,0.5879,0.5929,7.81,3.26,-13.33,-0.75
LLY,149.8736,-2.8634,68.7837,-24.7439,38.3107,-37.6298,59.1457,-20.7013,2.843,7.42,-30.1,39.46,5.6
BA,52.9163,-40.9771,30.6018,-57.6126,18.6668,-56.8946,6.6777,13.9725,1.3279,7.11,45.66,12.62,21.8
DOCU,50.2325,-34.0475,32.6266,-40.2403,18.8981,-33.4991,1.6194,-0.9956,1.3308,7.04,-3.05,3.22,2.4
SRE,5.3345,-0.4316,4.8827,-3.69,2.9623,-6.2153,2.6188,1.4369,0.19,6.41,29.43,49.09,28.31
PINS,12.4565,-6.6946,11.524,-8.4486,5.6212,-5.0844,0.9341,1.4653,0.3487,6.2,12.72,7.5,8.81
ALL,21.1558,-5.3453,11.4136,-4.2726,4.944,-9.6524,18.55,2.4857,0.3,6.07,21.78,87.68,38.51
MP,8.6613,-4.1808,13.0649,-3.1176,8.5153,-3.3161,8.6613,12.1007,0.5086,5.97,92.62,100.0,66.2
JKS,8.7807,-5.4314,10.8456,-4.156,10.6549,-4.8397,-2.5456,1.3306,0.6352,5.96,12.27,-28.99,-3.59
ECL,20.4952,-11.6211,13.0208,-13.3659,9.6431,-13.1977,20.4585,6.8256,0.5724,5.94,52.42,99.82,52.73
ZM,91.457,-46.5416,92.2655,-47.487,48.2417,-21.3868,-3.6184,1.1952,2.8431,5.89,1.3,-3.96,1.08
EOG,15.6841,-11.26,10.1202,-8.1013,5.3735,-8.9571,2.8997,0.253,0.3139,5.84,2.5,18.49,8.94
DASH,37.1392,-27.9511,19.7596,-25.4621,10.0983,-14.2424,37.1392,17.004,0.5584,5.53,86.05,100.0,63.86
ARKK,21.7231,-14.1,17.8692,-13.8863,7.2228,-7.2398,5.5714,5.6548,0.3975,5.5,31.65,25.65,20.93
KMX,14.2746,-10.8896,9.9157,-10.7746,7.2582,-12.3644,-4.8611,-3.5322,0.3836,5.29,-35.62,-34.05,-21.46
XLRE,3.6664,-0.9012,2.0252,-2.1332,1.1606,-2.7119,1.3805,0.2983,0.0602,5.19,14.73,37.65,19.19
LIN,41.2319,-2.7478,21.3741,-7.8799,13.7333,-13.442,26.9183,6.3245,0.7074,5.15,29.59,65.29,33.34
NSC,26.0576,-6.6398,14.7518,-10.5637,9.3604,-17.3036,12.3066,11.3576,0.4748,5.07,76.99,47.23,43.1
CTVA,7.203,-0.1495,4.1188,-2.6329,2.1737,-1.7914,5.3628,2.6123,0.1098,5.05,63.42,74.45,47.64
SNPS,68.5028,-2.2393,34.6203,-29.2999,31.3119,-24.6719,34.8967,34.0615,1.5682,5.01,98.39,50.94,51.45
WDAY,27.5905,-15.1256,21.4127,-27.5242,13.8299,-16.173,1.9416,-5.1902,0.6297,4.55,-24.24,7.04,-4.22
PCAR,13.499,-1.5334,9.583,-3.6925,4.0888,-3.7145,5.1488,0.3835,0.179,4.38,4.0,38.14,15.51
CENX,8.7089,-11.9852,3.4483,-3.1247,2.919,-3.344,2.2711,1.2587,0.1236,4.23,36.5,26.08,22.27
JCI,11.8999,-4.7055,7.8286,-5.124,4.6777,-3.4574,11.8999,5.656,0.1752,3.75,72.25,100.0,58.66
XYZ,47.8366,-26.9536,30.3958,-35.5914,14.0343,-16.9612,-2.5517,2.9181,0.4854,3.46,9.6,-5.33,2.57
RIVN,0.0,-24.4643,1.1831,-20.4647,11.8241,-12.065,-4.602,0.1294,0.3514,2.97,10.94,-inf,-inf
YUM,9.8651,-0.154,6.3385,-8.3217,6.3936,-9.6684,6.4272,0.9622,0.177,2.77,15.18,65.15,27.7
RMD,32.8618,-12.2956,23.3187,-20.3271,10.9457,-13.5225,17.8973,12.7585,0.2786,2.55,54.71,54.46,37.24
DIS,16.9195,-13.7956,15.3402,-14.4494,9.2714,-11.8643,3.3715,3.6737,0.2339,2.52,23.95,19.93,15.47
DDOG,28.9303,-8.1759,21.3935,-14.4644,11.4714,-11.4621,6.5447,4.3634,0.2848,2.48,20.4,22.62,15.17
EL,40.8039,-36.1065,19.3156,-22.1968,9.9033,-14.9473,-23.3743,5.2706,0.2299,2.32,27.29,-57.28,-9.23
GWW,137.5258,-9.8772,69.7345,-21.4823,39.6562,-29.003,76.2575,-12.4116,0.8392,2.12,-17.8,55.45,13.26
XEL,5.0066,-2.1309,3.6655,-2.2153,1.9274,-3.4647,3.7076,1.5019,0.0358,1.86,40.97,74.05,38.96
MAR,28.4169,-6.7752,14.8288,-15.0378,10.068,-16.8114,18.9395,2.6772,0.1863,1.85,18.05,66.65,28.85
ENTG,22.6229,-7.2562,10.5571,-9.9727,7.6015,-8.8144,-7.2562,-2.2458,0.1139,1.5,-21.27,-32.07,-17.28
COP,16.3787,-5.1295,8.8015,-5.8402,4.8961,-7.0076,-1.5745,0.0088,0.0682,1.39,0.1,-9.61,-2.71
PFE,4.1864,-3.3415,3.7753,-2.1426,2.4121,-1.5714,-1.8386,0.2238,0.0333,1.38,5.93,-43.92,-12.2
NOW,126.8382,-14.047,83.5842,-45.7072,50.7122,-53.923,86.7265,-9.2514,0.6822,1.35,-11.07,68.38,19.55
V,33.1658,-0.5339,18.6645,-6.6832,9.4423,-13.3689,30.2655,3.5989,0.1207,1.28,19.28,91.26,37.27
AES,2.7924,-2.1649,2.316,-2.1099,1.331,-1.9571,-1.6041,0.4165,0.0142,1.07,17.98,-57.45,-12.8
XLI,11.4191,-2.7285,5.3076,-4.5348,3.9687,-6.9408,11.4191,4.5427,0.0412,1.04,85.59,100.0,62.21
MELI,315.043,-79.429,225.1407,-151.7802,131.5258,-126.7622,279.2087,70.6286,1.0545,0.8,31.37,88.63,40.27
BKNG,698.1764,-55.5368,402.9528,-162.8208,217.31,-175.3663,689.0798,181.705,1.4531,0.67,45.09,98.7,48.15
ALSN,17.2194,-1.3533,10.6408,-3.3548,5.9332,-3.989,8.7324,-2.8714,0.0399,0.67,-26.98,50.71,8.13
GILD,12.1807,-3.735,8.0433,-2.8884,5.0828,-2.2612,11.9581,4.1151,0.0301,0.59,51.16,98.17,49.98
BMY,4.8386,-4.5204,3.6493,-3.4434,2.0936,-3.2788,-1.4869,-1.1181,0.0119,0.57,-30.64,-30.73,-20.27
NKE,18.5465,-11.1817,9.6237,-9.9033,7.1506,-7.7434,-7.9345,2.1298,0.0302,0.42,22.13,-42.78,-6.74
CRM,29.647,-16.7067,23.3438,-21.4465,21.6623,-13.8368,8.216,-9.108,0.0582,0.27,-39.02,27.71,-3.68
ANF,33.606,-8.7073,22.8607,-19.1347,14.5419,-10.9781,3.2569,-0.9084,0.0029,0.02,-3.97,9.69,1.91
ROK,36.2188,-6.3251,21.5731,-24.3223,16.7853,-16.8532,18.1023,17.2744,-0.0036,-0.02,80.07,49.98,43.34
LKQ,6.2463,-3.0693,3.7185,-2.8254,1.5617,-3.8869,-3.0693,-1.9853,-0.0071,-0.45,-53.39,-49.14,-34.33
EFX,37.0498,-2.6525,19.0107,-16.0619,14.3248,-14.9886,7.4037,-1.4032,-0.0909,-0.63,-7.38,19.98,3.99
ZTS,26.3446,-4.5674,12.9178,-10.4733,6.5485,-9.772,-4.5674,-2.9194,-0.0476,-0.73,-22.6,-17.34,-13.55
PPL,2.6842,-1.1188,1.4858,-1.6497,1.013,-2.8373,2.6208,0.7263,-0.0107,-1.06,48.88,97.64,48.49
BLK,105.1484,-4.8211,61.1146,-55.3361,34.5732,-38.0803,96.9195,46.0795,-0.3915,-1.13,75.4,92.17,55.48
APD,26.4889,-3.7115,17.4649,-13.0391,14.1546,-12.5223,7.8398,1.5084,-0.2165,-1.53,8.64,29.6,12.23
PPG,14.693,-5.3062,11.5017,-8.2979,6.4263,-9.7141,-5.1072,-0.4509,-0.128,-1.99,-3.92,-34.76,-13.56
AEE,6.601,-2.825,4.6238,-2.5765,2.3148,-3.7739,6.5567,1.8592,-0.0469,-2.03,40.21,99.33,45.84
MRNA,83.891,-28.3249,72.6551,-40.4774,52.6756,-33.1766,-26.5511,-3.0948,-1.0955,-2.08,-4.26,-31.65,-12.66
SPGI,52.1183,-5.6585,24.5304,-23.4002,13.4541,-22.0264,38.1574,13.0872,-0.2894,-2.15,53.35,73.21,41.47
LUV,7.0832,-4.4237,5.1485,-6.7125,2.6923,-4.878,0.0098,0.3225,-0.0619,-2.3,6.26,0.14,1.37
DOW,4.4044,-6.0144,3.5433,-4.0433,2.1555,-4.3699,-6.0144,-2.7684,-0.0505,-2.34,-78.13,-136.55,-72.34
UPST,55.7849,-25.0147,63.1428,-32.0848,35.0281,-33.7233,6.3646,4.2558,-0.8454,-2.41,6.74,11.41,5.25
LYB,9.2723,-6.7819,6.2807,-6.6972,3.8298,-7.3968,-6.7819,-2.9486,-0.0975,-2.55,-46.95,-73.14,-40.88
KLAC,118.6125,-4.1318,64.791,-25.8884,39.6697,-27.8884,93.3868,46.7378,-1.0347,-2.61,72.14,78.73,49.42
CZR,17.4559,-7.2892,10.9257,-12.1892,5.6083,-13.3401,-5.9951,-1.292,-0.167,-2.98,-11.83,-34.34,-16.38
MARA,12.0271,-16.2748,10.4734,-6.7542,7.9307,-5.1558,-0.289,-0.0853,-0.2495,-3.15,-0.81,-2.4,-2.12
IGV,10.0292,-2.7413,5.9581,-5.262,3.7071,-3.633,9.4334,3.0189,-0.127,-3.43,50.67,94.06,47.1
DUK,8.1237,-0.7926,5.3608,-3.335,2.5399,-5.6168,8.0237,2.2909,-0.0956,-3.76,42.73,98.77,45.91
PYPL,45.4374,-30.2144,25.9555,-37.8972,16.3897,-18.2619,-4.5644,-1.0875,-0.6216,-3.79,-4.19,-10.05,-6.01
COST,126.059,-2.0249,56.0494,-10.9749,33.9547,-32.1327,98.5609,-0.9231,-1.3998,-4.12,-1.65,78.19,24.14
PSN,14.8408,-0.4861,8.5211,-9.4819,4.3418,-7.5896,3.148,1.0314,-0.1852,-4.27,12.1,21.21,9.68
FDX,30.1166,-16.4133,32.3917,-17.5408,12.7042,-18.5073,-3.0069,-2.9874,-0.5561,-4.38,-9.22,-9.98,-7.86
JBHT,21.294,-8.6289,10.442,-11.048,7.0797,-9.0352,-8.6289,-2.2167,-0.3114,-4.4,-21.23,-40.52,-22.05
CRSP,25.3808,-10.8944,28.3902,-14.234,16.0698,-13.3389,-2.9857,3.3234,-0.7529,-4.69,11.71,-11.76,-1.58
BIRK,4.0726,0.0,3.8933,-1.8997,3.5674,-3.6799,1.6226,-0.3508,-0.1692,-4.74,-9.01,39.84,8.7
FANG,23.4753,-15.0532,14.5839,-12.7604,7.0017,-11.7689,0.1106,-2.458,-0.3491,-4.99,-16.85,0.47,-7.12
ADBE,84.1746,-34.3515,45.1915,-45.9864,30.8101,-32.6176,-32.5658,-18.2671,-1.566,-5.08,-40.42,-38.69,-28.06
CNP,2.9304,-1.6104,2.0107,-2.6665,0.9151,-3.0002,2.9281,0.9678,-0.0573,-6.26,48.13,99.92,47.26
ZS,61.1206,-18.5748,35.9875,-30.7074,19.772,-23.6812,27.8962,14.535,-1.4289,-7.23,40.39,45.64,26.27
CASY,62.1378,-0.2276,29.3892,-5.1786,16.9649,-10.2308,62.1378,21.4139,-1.2695,-7.48,72.86,100.0,55.13
MOS,21.3515,-4.7018,8.6701,-3.5921,4.9769,-3.3122,-0.1862,0.9907,-0.3966,-7.97,11.43,-0.87,0.86
UHAL,9.1744,-1.2569,6.2831,-4.2478,4.3122,-3.0563,-0.4239,-2.1074,-0.3437,-7.97,-33.54,-4.62,-15.38
TWLO,71.2566,-51.8683,45.2671,-47.1915,24.4591,-21.6226,5.9533,0.9052,-1.9562,-8.0,2.0,8.35,0.79
INFY,3.1745,-0.3841,1.5294,-1.2005,1.0781,-0.9451,-0.0746,-0.6424,-0.0864,-8.01,-42.0,-2.35,-17.46
SCHW,10.4183,-2.2632,6.0981,-6.9375,3.6533,-6.072,7.6784,4.0808,-0.2955,-8.09,66.92,73.7,44.18
ZBRA,93.1761,-35.4248,49.8594,-52.0772,27.7159,-31.6201,-1.5716,2.2623,-2.3842,-8.6,4.54,-1.69,-1.92
DG,24.7028,-28.6957,11.021,-24.3795,9.9353,-15.9752,-13.8212,5.3144,-0.8696,-8.75,48.22,-55.95,-5.49
CSIQ,8.2424,-5.7027,7.9774,-4.4131,3.956,-3.8002,-4.4474,0.0676,-0.3476,-8.79,0.85,-53.96,-20.63
GEV,113.1378,0.0,78.6001,-1.1186,40.4201,-21.225,113.1378,66.4394,-3.7198,-9.2,84.53,100.0,58.44
AWK,15.204,-5.541,7.9687,-6.768,4.8733,-6.3455,2.4951,1.5176,-0.4576,-9.39,19.04,16.41,8.69
PGR,37.6205,-1.1772,15.9226,-4.7764,9.4609,-7.0513,26.8019,-4.7764,-0.8967,-9.48,-30.0,71.24,10.59
AI,0.0678,-28.9911,6.6946,-18.5265,17.4869,-14.7868,-3.7459,-2.4339,-1.7009,-9.73,-36.36,-5524.93,-1857.0
DXCM,21.7767,-9.0473,13.7639,-14.3527,8.6065,-12.1858,-7.0004,-0.261,-0.8484,-9.86,-1.9,-32.15,-14.63
DHR,39.1867,-9.5391,21.1125,-14.4996,9.303,-9.9818,-9.5391,-2.3555,-0.948,-10.19,-11.16,-24.34,-15.23
WMB,8.0418,-3.1385,4.5601,-1.7681,2.2105,-1.8492,7.2541,0.4603,-0.2346,-10.61,10.09,90.2,29.9
ABNB,8.6674,-15.7371,16.4966,-17.8684,13.1151,-12.9514,-2.0626,-1.2199,-1.3965,-10.65,-7.39,-23.8,-13.95
IBM,33.991,-6.4746,15.5205,-5.3692,9.4886,-10.3082,30.239,1.9571,-1.0125,-10.67,12.61,88.96,30.3
ETSY,44.6026,-17.4301,29.4461,-29.6464,15.644,-21.4258,-10.0582,1.5877,-1.7008,-10.87,5.39,-22.55,-9.34
ARM,23.758,-0.3374,21.1938,-9.6969,16.5009,-12.7821,15.2475,2.334,-1.7962,-10.89,11.01,64.18,21.44
TRMB,12.599,-4.1811,6.6232,-4.672,3.2763,-5.1738,5.5975,3.6792,-0.3612,-11.02,55.55,44.43,29.65
HIMS,11.1621,-1.7834,8.0351,-1.5376,8.8682,-3.122,10.5165,2.4689,-0.9835,-11.09,30.73,94.22,37.95
MCO,47.3058,-6.594,26.4511,-20.2466,12.518,-21.8137,40.5794,11.4063,-1.3931,-11.13,43.12,85.78,39.26
D,3.9026,-5.9472,2.5532,-4.5672,1.8805,-3.8718,1.6901,1.5204,-0.2186,-11.62,59.55,43.31,30.41
NRG,26.8445,-3.1642,17.4811,-2.2088,15.7674,-3.7564,26.8445,9.7054,-1.8547,-11.76,55.52,100.0,47.92
NVDA,28.1712,-0.0835,16.9297,-5.5363,9.7731,-6.2576,28.1712,12.6341,-1.2561,-12.85,74.63,100.0,53.92
CNX,12.275,-6.3258,3.9934,-1.4081,1.9171,-2.0835,2.5993,-0.5958,-0.2473,-12.9,-14.92,21.18,-2.21
PLTR,35.1885,-2.6558,22.3486,-3.2303,12.5183,-3.7286,35.1885,17.8109,-1.6421,-13.12,79.7,100.0,55.53
UNP,21.3649,-1.5139,10.2363,-8.2147,7.7623,-13.2639,2.2382,-1.887,-1.0512,-13.54,-18.43,10.48,-7.17
ORCL,30.9828,-0.2278,24.7343,-7.181,16.0649,-8.0258,30.9828,20.2698,-2.2326,-13.9,81.95,100.0,56.02
CSCO,5.4787,-1.5407,3.2076,-2.9444,1.6954,-2.4801,5.4787,2.243,-0.2358,-13.91,69.93,100.0,52.01
VST,37.7536,-0.8771,21.4763,-3.0865,13.0273,-13.2837,37.7536,13.898,-1.8875,-14.49,64.71,100.0,50.07
MSFT,44.0305,-1.8528,28.8016,-12.6865,18.6733,-11.7156,42.9496,22.6755,-2.7148,-14.54,78.73,97.55,53.91
MCHP,8.5897,-5.7792,5.8274,-7.522,4.3651,-5.1666,-3.3579,2.1362,-0.644,-14.75,36.66,-39.09,-5.73
EXC,4.4317,-1.884,2.8377,-1.5556,1.5682,-2.4713,2.2922,0.5733,-0.2343,-14.94,20.2,51.72,19.0
AEP,7.5129,-1.586,4.9156,-3.1571,2.8127,-5.3949,7.4428,2.7963,-0.4273,-15.19,56.89,99.07,46.92
IR,12.0245,-0.0975,7.0988,-5.5235,3.0794,-4.1499,2.7732,-1.3572,-0.4687,-15.22,-19.12,23.06,-3.76
UPS,20.8987,-14.5942,14.4754,-8.2147,10.0913,-7.6111,-14.5942,-5.8071,-1.5355,-15.22,-40.12,-69.83,-41.72
CE,15.1475,-21.3127,10.9184,-19.0373,7.0345,-15.3916,-21.3127,-4.8284,-1.0759,-15.29,-44.22,-140.7,-66.74
JBL,28.2784,-3.6995,21.8447,-5.4315,14.6535,-7.5972,28.2784,15.8699,-2.4301,-16.58,72.65,100.0,52.02
CF,15.5023,-4.7829,11.8353,-6.5284,6.5618,-4.7024,3.5474,0.5723,-1.0919,-16.64,4.84,22.88,3.69
SMCI,20.0074,-0.2479,20.4879,-11.3823,13.9405,-8.0846,2.5206,0.6566,-2.3331,-16.74,3.2,12.6,-0.31
NEE,7.6354,-3.6789,4.4964,-4.9764,3.1802,-4.5409,0.8185,0.4742,-0.5438,-17.1,10.55,10.72,1.39
ADP,25.3471,-0.8346,14.4286,-7.0567,9.9903,-13.3081,21.7753,0.7424,-1.7186,-17.2,5.15,85.91,24.62
PWR,47.3769,-2.4739,29.0201,-12.3434,19.09,-17.686,47.3769,19.2111,-3.4389,-18.01,66.2,100.0,49.4
XLP,4.5187,-0.5257,2.3643,-1.5502,1.4166,-2.6144,2.9373,0.3801,-0.2644,-18.66,16.08,65.0,20.81
DELL,21.9591,-0.0464,18.109,-9.2704,11.7289,-11.2586,12.3134,5.3794,-2.2132,-18.87,29.71,56.07,22.3
CROX,32.7909,-7.582,17.932,-17.5956,9.454,-11.9264,-4.5983,-5.5813,-1.797,-19.01,-31.12,-14.02,-21.39
GT,4.764,-4.0807,2.225,-2.2855,1.6834,-1.9293,-0.8622,-0.3851,-0.3216,-19.1,-17.31,-18.1,-18.17
WAB,25.8471,-5.6354,12.5341,-6.9474,7.0709,-8.3003,19.6845,0.6675,-1.351,-19.11,5.33,76.16,20.79
EMR,10.4689,-2.0856,7.7333,-4.9202,5.517,-6.6876,10.4689,4.7105,-1.1002,-19.94,60.91,100.0,46.99
KKR,25.5467,-1.1869,13.8856,-8.4753,6.0086,-9.6837,16.0894,3.7264,-1.2115,-20.16,26.84,62.98,23.22
ON,13.7012,-6.7349,7.32,-8.3895,5.0812,-7.0251,-6.0468,-0.2223,-1.093,-21.51,-3.04,-44.13,-22.89
AMD,23.1707,-3.9565,22.2896,-13.3025,11.5268,-9.1377,7.0595,12.1879,-2.5044,-21.73,54.68,30.47,21.14
KO,4.0111,-0.4235,3.0244,-1.9743,2.1865,-3.8917,3.2664,0.1732,-0.4896,-22.39,5.73,81.43,21.59
ACN,45.4007,-7.8432,23.5661,-18.9739,12.6769,-15.3007,-7.8432,-18.6307,-2.8446,-22.44,-79.06,-17.28,-39.59
XLU,5.4482,-1.227,3.819,-1.8605,1.8537,-4.0728,5.3705,1.7817,-0.4218,-22.75,46.65,98.57,40.82
CEG,50.6776,-0.156,26.6869,-9.9135,26.1064,-23.4863,49.2996,14.3068,-5.95,-22.79,53.61,97.28,42.7
HON,20.1027,-3.1239,14.1949,-9.3515,8.6883,-13.8619,7.9372,1.0777,-2.0232,-23.29,7.59,39.48,7.93
MMC,17.5227,-2.4556,8.7655,-5.0974,4.5037,-8.0171,8.4361,-5.0974,-1.0557,-23.44,-58.15,48.14,-11.15
OKE,11.5653,-5.2181,8.1495,-8.3248,5.2024,-9.9612,3.9435,-3.8863,-1.2192,-23.44,-47.69,34.1,-12.34
TXN,20.1344,-2.6047,10.0384,-9.2063,7.8845,-9.3286,6.5221,2.9529,-1.8785,-23.83,29.42,32.39,12.66
COIN,41.8942,-63.5864,41.0085,-46.7274,34.1369,-25.6705,41.8942,19.896,-8.3704,-24.52,48.52,100.0,41.33
CL,7.5128,-1.0093,5.2341,-2.3925,2.1336,-2.6258,1.9355,-1.678,-0.5246,-24.59,-32.06,25.76,-10.29
BRO,13.6126,-0.8855,5.8998,-4.066,3.4081,-4.3309,7.4666,-4.066,-0.8469,-24.85,-68.92,54.85,-12.97
PM,22.5126,-2.6045,14.0617,-4.7256,7.5047,-4.7026,21.4879,3.809,-1.8713,-24.94,27.09,95.45,32.53
ONON,7.5032,-3.4482,4.805,-3.8628,3.8905,-3.2219,4.3371,-1.4682,-0.9721,-24.99,-30.56,57.8,0.75
SO,7.1529,-0.2165,4.5222,-1.5531,2.1542,-4.0137,6.814,1.5845,-0.542,-25.16,35.04,95.26,35.05
AMGN,25.1749,-4.2189,15.9655,-11.8313,10.7585,-9.3111,9.6319,0.233,-2.7334,-25.41,1.46,38.26,4.77
WING,67.8353,-1.9964,41.8829,-33.3441,28.0905,-25.548,21.6418,5.7235,-7.1462,-25.44,13.67,31.9,6.71
CART,4.0387,-1.2301,3.3913,-1.62,2.4752,-2.6784,3.7677,0.495,-0.6452,-26.07,14.6,93.29,27.27
CRWV,18.8927,0.0,32.0309,0.0,24.8085,-9.714,18.8927,9.1567,-6.5611,-26.45,28.59,100.0,34.05
MSTR,84.6627,-5.2427,68.5915,-9.1777,56.5645,-24.4948,75.6679,4.4394,-15.5526,-27.5,6.47,89.38,22.78
TOST,5.2717,-9.1562,4.3868,-8.6257,3.5384,-4.7005,5.0193,1.4536,-0.9794,-27.68,33.14,95.21,33.56
ETN,47.938,-3.0932,26.8794,-16.2346,13.0405,-12.5,34.1393,10.6858,-3.7688,-28.9,39.75,71.22,27.36
DLTR,17.1298,-16.501,12.9869,-13.8563,10.37,-9.1224,-6.2892,6.8164,-3.0508,-29.42,52.49,-36.71,-4.55
TT,57.3363,-3.3675,26.2039,-11.1909,21.4071,-8.6619,50.5844,10.4948,-6.4087,-29.94,40.05,88.22,32.78
SBUX,11.1034,-2.4366,6.2955,-7.6442,5.197,-6.4807,-0.4522,-1.3037,-1.5594,-30.01,-20.71,-4.07,-18.26
OTIS,8.5322,0.0,5.6148,-2.5985,2.8775,-3.3548,1.8979,-2.5695,-0.8718,-30.3,-45.76,22.24,-17.94
CRWD,65.9012,-13.6864,40.0228,-21.4749,22.323,-38.2154,60.5244,7.8178,-7.4277,-33.27,19.53,91.84,26.03
ROP,37.2357,-2.3961,22.3887,-17.7491,16.4132,-24.4192,16.0439,-8.8875,-5.4887,-33.44,-39.7,43.09,-10.02
NI,4.172,-0.5762,2.1607,-0.9296,0.9118,-1.5792,4.0436,1.0571,-0.305,-33.45,48.92,96.92,37.47
MRVL,12.2449,-2.4423,13.3628,-9.7585,8.1448,-10.8825,2.4373,-2.4736,-2.769,-34.0,-18.51,19.9,-10.87
LULU,57.6926,-37.9813,35.4523,-42.1391,25.1765,-29.0395,-37.9813,-34.4073,-8.7448,-34.73,-97.05,-65.83,-65.87
VRSK,25.1625,-0.0398,12.2994,-8.9523,7.6128,-10.9262,17.2068,-6.0319,-2.6454,-34.75,-49.04,68.38,-5.14
RSG,27.0705,-1.1447,11.5977,-2.7168,5.7678,-6.0614,22.6526,0.0506,-2.0393,-35.36,0.44,83.68,16.25
FI,27.914,-1.3043,16.7041,-15.6995,6.8354,-10.4316,5.1922,-15.5488,-2.4949,-36.5,-93.08,18.6,-36.99
TGT,35.2872,-13.2838,17.871,-19.5161,7.1131,-17.6936,-13.2838,-4.2789,-2.7543,-38.72,-23.94,-37.64,-33.44
WM,19.0312,-0.898,12.1506,-4.0659,6.3535,-6.4242,15.1664,-0.1961,-2.4707,-38.89,-1.61,79.69,13.06
