ticker,m_max_macd,m_min_macd,w_max_macd,w_min_macd,d_max_macd,d_min_macd,m_last_macd,w_last_macd,d_last_macd,daily_overbought_score,weekly_overbought_score,monthly_overbought_score,total_overbought_score
MNST,4.5434,-0.1003,3.0042,-2.0792,1.8169,-2.0652,2.6445,1.7993,0.3115,17.14,59.89,58.21,45.08
NKE,18.6429,-11.2398,9.6737,-9.9547,7.1877,-7.7836,-8.6353,2.3556,1.2225,17.01,24.35,-46.32,-1.65
XLI,11.3583,-2.7285,5.3076,-4.5348,3.9687,-6.9408,11.3583,5.0299,0.6609,16.65,94.77,100.0,70.47
AES,2.7924,-2.1649,2.316,-2.1099,1.331,-1.9571,-1.7261,0.4576,0.2192,16.47,19.76,-61.81,-8.53
OXY,10.056,-11.6162,8.3533,-7.5448,5.0297,-7.158,-3.0662,-0.1474,0.8205,16.31,-1.76,-30.49,-5.31
NET,34.2851,-7.1966,28.9009,-19.8848,16.051,-15.4344,30.428,20.9757,2.6166,16.3,72.58,88.75,59.21
FCX,7.0524,-5.5958,4.7258,-3.3827,2.5508,-3.0079,0.6592,1.2053,0.4147,16.26,25.5,9.35,17.04
CPRT,6.0282,-0.0483,3.2465,-2.8449,2.5485,-2.7527,2.06,-2.3614,0.407,15.97,-72.74,34.17,-7.53
SLB,8.9701,-8.2663,4.1418,-5.7375,3.3059,-4.719,-2.5062,-0.943,0.5276,15.96,-22.77,-27.94,-11.58
XLK,21.8457,-1.6408,11.5731,-7.561,7.9517,-9.2151,21.1695,11.3991,1.2609,15.86,98.5,96.9,70.42
ELF,38.8671,-4.4081,23.9863,-21.0742,13.92,-14.8418,0.8044,6.446,2.186,15.7,26.87,2.07,14.88
ZTS,26.3446,-3.9468,12.9178,-10.4733,6.5485,-9.772,-3.9468,-2.9229,0.9912,15.14,-22.63,-14.98,-7.49
BOOT,21.9714,-3.151,15.7218,-12.0703,15.0226,-11.2412,18.9576,10.9889,2.2215,14.79,69.9,86.28,56.99
TSLA,71.5832,-9.0329,55.1057,-38.6161,40.5386,-35.5832,27.096,6.4917,5.9422,14.66,11.78,37.85,21.43
SWKS,21.6444,-11.2257,11.5348,-12.7035,8.0503,-9.1852,-8.7376,0.0541,1.1801,14.66,0.47,-40.37,-8.41
GTLB,0.0456,-16.9694,7.2664,-16.4144,5.6459,-9.7313,-3.0619,-2.1974,0.8066,14.29,-30.24,-6714.69,-2243.55
SCHW,10.4183,-2.2632,6.0981,-6.9375,3.6533,-6.072,7.5018,4.8505,0.5048,13.82,79.54,72.01,55.12
U,13.6768,-20.9117,22.8343,-22.3535,15.3542,-13.7259,-3.3622,4.1725,2.1142,13.77,18.27,-24.58,2.49
BA,52.9163,-40.9771,30.6018,-57.6126,18.6668,-56.8946,4.5411,15.183,2.5645,13.74,49.61,8.58,23.98
PSA,36.6755,-1.7519,20.9315,-8.6909,12.0269,-18.0234,6.5147,-2.5874,1.6266,13.52,-12.36,17.76,6.31
AWK,15.204,-5.541,7.9687,-6.768,4.8733,-6.3455,2.6084,2.0432,0.6577,13.5,25.64,17.16,18.76
ABT,11.8515,-1.3542,6.2467,-4.1962,4.3409,-3.7133,7.7602,1.8474,0.5848,13.47,29.57,65.48,36.17
FND,20.4901,-5.6276,9.9561,-11.3565,6.5982,-7.2241,-5.6276,-1.5289,0.8738,13.24,-15.36,-27.46,-9.86
M,4.2221,-4.2943,3.1953,-2.5371,2.0124,-2.0521,-1.0374,-0.0989,0.2635,13.09,-3.1,-24.57,-4.86
GEV,107.4516,0.0,78.6001,-1.1186,40.4201,-21.225,107.4516,74.4675,5.2692,13.04,94.74,100.0,69.26
BSX,13.8234,-3.9573,6.5123,-2.7422,3.244,-3.8269,13.3732,2.2639,0.4226,13.03,34.76,96.74,48.18
QCOM,20.1901,-3.29,18.5631,-7.7617,12.026,-11.1912,4.6268,0.7126,1.5391,12.8,3.84,22.92,13.18
META,103.8924,-38.4269,53.7659,-35.0786,29.4858,-30.6684,103.8924,41.3019,3.7544,12.73,76.82,100.0,63.18
HOOD,19.3467,-7.1731,17.7306,-6.7068,8.4649,-3.9898,19.3467,16.9316,1.0435,12.33,95.49,100.0,69.27
BKNG,699.3783,-55.6324,403.6465,-163.1011,217.6842,-175.6682,699.3783,207.2774,26.6043,12.22,51.35,100.0,54.52
SYK,31.8782,-4.7633,19.6386,-15.1901,10.8831,-18.2343,28.6072,5.0349,1.3253,12.18,25.64,89.74,42.52
CENX,8.7089,-11.9852,3.4483,-3.1247,2.919,-3.344,2.127,1.2762,0.3554,12.18,37.01,24.42,24.54
LYFT,0.324,-11.8389,7.8272,-7.5186,4.1081,-6.8083,-0.9709,0.5268,0.4975,12.11,6.73,-299.66,-93.61
AEE,6.601,-2.825,4.6238,-2.5765,2.3148,-3.7739,6.601,2.0802,0.276,11.92,44.99,100.0,52.3
XYZ,47.8366,-26.9536,30.3958,-35.5914,14.0343,-16.9612,-3.2003,2.903,1.6573,11.81,9.55,-6.69,4.89
SNPS,68.5028,-2.2393,34.6203,-29.2999,31.3119,-24.6719,30.4683,34.6203,3.6552,11.67,100.0,44.48,52.05
ROK,36.2188,-6.3251,21.5731,-24.3223,16.7853,-16.8532,16.1845,19.1717,1.9578,11.66,88.87,44.69,48.41
JCI,11.5003,-4.7055,7.8286,-5.124,4.6777,-3.4574,11.5003,6.3269,0.5411,11.57,80.82,100.0,64.13
MCO,47.3058,-6.594,26.4511,-20.2466,12.518,-21.8137,41.5049,13.0502,1.4466,11.56,49.34,87.74,49.54
Z,24.9428,-13.9542,23.38,-14.1541,14.7754,-9.053,6.7319,3.925,1.6872,11.42,16.79,26.99,18.4
AMD,23.1707,-3.9565,22.2896,-13.3025,11.5268,-9.1377,6.2053,14.5343,1.3069,11.34,65.21,26.78,34.44
RH,138.2789,-41.2467,74.3767,-72.3864,44.058,-45.8386,-26.3498,-11.8488,4.9763,11.29,-15.93,-19.06,-7.9
HUN,3.5175,-3.4065,2.3159,-2.4091,1.2577,-1.6713,-3.4065,-1.3383,0.1412,11.23,-57.79,-96.84,-47.8
XLRE,3.6664,-0.9012,2.0252,-2.1332,1.1606,-2.7119,1.4227,0.3023,0.1303,11.23,14.93,38.8,21.65
RBLX,17.8458,-10.4793,16.808,-14.0079,12.1399,-10.5387,17.8458,15.7703,1.358,11.19,93.83,100.0,68.34
MU,14.4627,-2.9847,13.8253,-7.0952,9.1683,-10.3883,7.4659,6.4521,0.9974,10.88,46.67,51.62,36.39
NEE,7.6354,-3.6789,4.4964,-4.9764,3.1802,-4.5409,0.9122,0.9088,0.3452,10.85,20.21,11.95,14.34
ENTG,22.6229,-7.0424,10.5571,-9.9727,7.6015,-8.8143,-7.0424,-2.5419,0.8155,10.73,-24.08,-31.13,-14.83
APD,26.4889,-3.7115,17.4649,-13.0391,14.1546,-12.5223,8.3878,1.9258,1.4791,10.45,11.03,31.67,17.71
V,33.1657,-0.5339,18.6645,-6.6832,9.4423,-13.3689,31.6474,4.7508,0.9819,10.4,25.45,95.42,43.76
MELI,315.043,-79.429,225.1407,-151.7802,131.5258,-126.7622,287.9061,85.4992,13.5599,10.31,37.98,91.39,46.56
W,51.5886,-47.5742,53.8453,-41.0236,29.5318,-17.0251,-5.4149,9.2226,3.0003,10.16,17.13,-10.5,5.6
ASML,137.914,-2.1458,83.5554,-61.026,51.6406,-46.4515,4.7271,2.7992,5.2356,10.14,3.35,3.43,5.64
XLU,5.4482,-1.227,3.819,-1.8605,1.8537,-4.0728,5.4482,2.1738,0.1855,10.01,56.92,100.0,55.64
CLF,17.3079,-9.9054,2.6607,-2.1278,2.791,-2.1177,-2.2286,0.2364,0.2768,9.92,8.88,-12.88,1.98
HAL,6.57,-6.0401,4.1186,-3.8118,2.3661,-3.847,-2.8307,-0.7146,0.2246,9.49,-17.35,-43.09,-16.98
PG,10.9272,-1.6378,5.7916,-4.9518,3.857,-4.4801,4.1785,-2.2382,0.3635,9.42,-38.65,38.24,3.01
AA,12.45,-13.7089,10.7515,-5.6095,5.4893,-6.747,-1.925,-0.1922,0.5117,9.32,-1.79,-15.46,-2.64
WHR,19.5915,-12.0489,14.1126,-10.2568,8.2355,-13.2282,-7.4232,-0.307,0.7515,9.13,-2.18,-37.89,-10.31
EL,40.9601,-36.2448,19.3896,-22.2818,9.9412,-15.0046,-25.6172,5.6321,0.9051,9.1,29.05,-62.54,-8.13
TTWO,23.3102,-12.2219,14.8705,-13.6485,8.6046,-10.0961,23.3102,7.1905,0.7235,8.41,48.35,100.0,52.25
CWH,5.1516,-3.4663,4.6963,-3.5126,2.6645,-2.0527,-1.9078,-0.3607,0.2203,8.27,-7.68,-37.03,-12.15
ARKK,21.7231,-14.1,17.8692,-13.8863,7.2228,-7.2398,4.6801,5.9145,0.5938,8.22,33.1,21.54,20.95
PENN,20.4028,-7.3843,18.0298,-8.9767,7.5884,-6.4664,-3.0733,0.331,0.6106,8.05,1.84,-15.06,-1.73
ROKU,84.5546,-48.5497,72.5034,-52.2402,31.5875,-24.6052,-1.8955,5.1899,2.5328,8.02,7.16,-2.24,4.31
PANW,23.4829,-0.532,16.6834,-4.043,7.5846,-7.8195,18.5331,0.2276,0.5929,7.82,1.36,78.92,29.37
SNOW,19.3226,-32.0119,30.6591,-43.7055,32.6463,-29.3227,10.7722,12.7196,2.5402,7.78,41.49,55.75,35.01
BMY,4.8386,-4.5204,3.6493,-3.4434,2.0936,-3.2788,-1.4153,-1.2615,0.1623,7.75,-34.57,-29.25,-18.69
PFE,4.1864,-3.3415,3.7753,-2.1426,2.4121,-1.5714,-1.9914,0.2124,0.1746,7.24,5.63,-47.57,-11.57
H,15.9801,-4.4482,11.5807,-10.9422,7.4784,-11.0523,5.6832,1.9107,0.5396,7.22,16.5,35.56,19.76
ELV,53.9255,-30.1639,25.517,-38.1488,18.1362,-28.5495,-30.1639,-29.1966,1.2292,6.78,-114.42,-55.94,-54.53
FDX,30.3096,-16.5185,32.5993,-17.6533,12.7856,-18.6259,-2.1512,-3.1823,0.7848,6.14,-9.76,-7.1,-3.57
EXC,4.4317,-1.884,2.8377,-1.5556,1.5682,-2.4713,2.3898,0.7649,0.0929,5.92,26.95,53.93,28.93
CNP,2.9476,-1.6104,2.0107,-2.6665,0.9151,-3.0002,2.9476,1.1036,0.0531,5.8,54.89,100.0,53.56
PPG,14.693,-5.3062,11.5017,-8.2979,6.4263,-9.7141,-5.1393,-0.3452,0.3551,5.53,-3.0,-34.98,-10.82
CSCO,5.415,-1.5407,3.2076,-2.9444,1.6954,-2.4801,5.415,2.6341,0.0868,5.12,82.12,100.0,62.41
GWW,137.5258,-9.8772,69.7345,-21.4823,39.6563,-29.003,85.0744,-11.2104,2.0168,5.09,-16.08,61.86,16.96
LUV,7.123,-4.4486,5.1774,-6.7501,2.7074,-4.9054,-0.0225,0.5141,0.1375,5.08,9.93,-0.32,4.9
YUM,9.9129,-0.1547,6.3693,-8.3621,6.4246,-9.7153,6.5972,1.1944,0.3048,4.74,18.75,66.55,30.02
NFLX,195.8824,-62.9064,108.2177,-90.8174,54.6528,-59.2338,195.8824,63.7311,2.4524,4.49,58.89,100.0,54.46
SCCO,12.9092,-1.3018,10.7086,-4.2903,6.5032,-3.83,5.2945,1.2192,0.2882,4.43,11.39,41.01,18.94
MAR,28.4169,-6.7752,14.8288,-15.0378,10.068,-16.8114,19.6292,3.0223,0.4138,4.11,20.38,69.08,31.19
ZM,91.457,-46.5416,92.2655,-47.487,48.2417,-21.3868,-4.7148,0.061,1.7415,3.61,0.07,-5.16,-0.49
GILD,12.1807,-3.735,8.0433,-2.8884,5.0828,-2.2612,11.7557,4.4239,0.177,3.48,55.0,96.51,51.66
ANF,33.606,-8.7073,22.8607,-19.1347,14.5419,-10.9781,3.8133,-1.8091,0.4689,3.22,-7.91,11.35,2.22
CMCSA,4.8185,-2.877,2.3956,-3.3659,1.5872,-2.1425,-1.4058,-0.6386,0.0427,2.69,-26.66,-29.18,-17.71
DLTR,17.1298,-16.501,12.9869,-13.8563,10.37,-9.1224,-7.0103,9.2566,0.2603,2.51,71.28,-40.92,10.95
DASH,35.6703,-27.9511,19.7596,-25.4621,10.0983,-14.2424,35.6703,18.0729,0.2179,2.16,91.46,100.0,64.54
KMX,14.2746,-10.8896,9.9157,-10.7746,7.2582,-12.3644,-4.5357,-4.033,0.1403,1.93,-40.67,-31.77,-23.5
JKS,8.7807,-5.4314,10.8456,-4.156,10.6549,-4.8397,-3.1191,1.0061,0.1997,1.87,9.28,-35.52,-8.12
SPOT,127.0054,-37.7292,66.1629,-31.6684,43.5869,-18.6741,126.3528,38.6576,0.6472,1.48,58.43,99.49,53.13
TSM,29.5267,-2.7067,17.042,-8.2963,9.8129,-9.4614,29.5267,14.4646,0.1429,1.46,84.88,100.0,62.11
TRMB,12.599,-4.1811,6.6232,-4.672,3.2763,-5.1738,5.2444,4.0882,0.0347,1.06,61.73,41.63,34.8
RIVN,0.0,-24.4643,1.1831,-20.4647,11.8241,-12.065,-5.012,-0.0046,0.1166,0.99,-0.39,-inf,-inf
LYB,9.2723,-6.3314,6.2807,-6.6972,3.8298,-7.3968,-6.3314,-3.0782,0.034,0.89,-49.01,-68.28,-38.8
CB,25.326,-2.8532,11.9891,-11.8676,7.2264,-13.8083,18.0945,-1.7754,0.0559,0.77,-14.81,71.45,19.14
DELL,21.9591,-0.0464,18.109,-9.2704,11.7289,-11.2586,12.7058,6.8706,0.0622,0.53,37.94,57.86,32.11
DG,24.7028,-28.6957,11.021,-24.3795,9.9353,-15.9752,-15.5438,6.3764,-0.0164,-0.17,57.86,-62.92,-1.74
WING,67.8353,-1.9964,41.8829,-33.3441,28.0905,-25.548,25.6876,11.3012,-0.0966,-0.34,26.98,37.87,21.5
DIS,16.9195,-13.7956,15.3402,-14.4494,9.2714,-11.8643,2.9161,3.9661,-0.0371,-0.4,25.85,17.24,14.23
JBHT,21.294,-8.3694,10.442,-11.048,7.0797,-9.0352,-8.3694,-2.2705,-0.0612,-0.86,-21.74,-39.3,-20.64
DOCU,50.2325,-34.0475,32.6266,-40.2403,18.8981,-33.4991,1.4612,-1.8671,-0.247,-1.31,-5.72,2.91,-1.37
SO,7.1529,-0.2165,4.5222,-1.5531,2.1542,-4.0137,7.0946,2.0015,-0.0295,-1.37,44.26,99.18,47.36
UPST,55.7849,-25.0147,63.1428,-32.0848,35.0281,-33.7233,6.0478,5.0619,-0.5151,-1.47,8.02,10.84,5.8
ADP,25.3471,-0.8346,14.4286,-7.0567,9.9903,-13.3081,23.3813,2.25,-0.2098,-2.1,15.59,92.24,35.25
PINS,12.4565,-6.6946,11.524,-8.4486,5.6212,-5.0844,0.6281,1.2682,-0.1289,-2.29,11.0,5.04,4.58
MRNA,83.891,-28.3249,72.6551,-40.4774,52.6756,-33.1766,-27.2045,-3.1315,-1.2812,-2.43,-4.31,-32.43,-13.06
ZBRA,93.1761,-35.4248,49.8594,-52.0772,27.7159,-31.6201,-1.0256,3.139,-0.696,-2.51,6.3,-1.1,0.89
PLTR,33.5121,-2.6558,22.3486,-3.2303,12.5183,-3.7286,33.5121,20.1809,-0.348,-2.78,90.3,100.0,62.51
MARA,12.0271,-16.2748,10.4734,-6.7542,7.9307,-5.1558,-0.2843,0.0149,-0.2251,-2.84,0.14,-2.36,-1.69
PYPL,45.4374,-30.2144,25.9555,-37.8972,16.3897,-18.2619,-4.599,-0.8334,-0.5008,-3.06,-3.21,-10.12,-5.46
CZR,17.4559,-7.2892,10.9257,-12.1892,5.6083,-13.3401,-6.068,-1.3753,-0.1874,-3.34,-12.59,-34.76,-16.9
DRI,19.2742,-3.9021,11.1046,-13.3227,5.5873,-16.4472,18.7605,4.8128,-0.2018,-3.61,43.34,97.33,45.69
MSFT,44.0305,-1.8528,28.8016,-12.6865,18.6733,-11.7156,41.8265,26.3215,-0.9194,-4.92,91.39,94.99,60.49
ADBE,84.1746,-34.3515,45.1915,-45.9864,30.8101,-32.6176,-30.1197,-19.316,-1.5488,-5.03,-42.74,-35.78,-27.85
INFY,3.1745,-0.3841,1.5294,-1.2005,1.0781,-0.9451,0.0411,-0.6571,-0.0557,-5.17,-42.96,1.29,-15.61
ADSK,37.6871,-11.4102,23.4406,-23.5091,14.5632,-14.827,20.2495,5.02,-0.7577,-5.2,21.42,53.73,23.31
EFX,37.1252,-2.6579,19.0493,-16.0946,14.3539,-15.0191,8.0199,-1.7088,-0.7748,-5.4,-8.97,21.6,2.41
CRSP,25.3808,-10.8944,28.3902,-14.234,16.0698,-13.3389,-3.7373,3.7435,-0.8913,-5.55,13.19,-14.72,-2.36
ABNB,8.6674,-15.7371,16.4966,-17.8684,13.1151,-12.9514,-1.6237,-0.3583,-0.7441,-5.67,-2.17,-18.73,-8.86
EXR,24.7033,-6.1392,13.4687,-9.2958,9.0543,-7.3077,1.1904,-1.7608,-0.5573,-6.16,-13.07,4.82,-4.8
DOW,4.4044,-5.7171,3.5433,-4.0433,2.1555,-4.3699,-5.7171,-3.0062,-0.1348,-6.25,-84.84,-129.8,-73.63
CRM,29.647,-16.7067,23.3438,-21.4465,21.6623,-13.8368,10.4446,-9.9756,-1.3616,-6.29,-42.73,35.23,-4.6
UNP,21.3649,-1.5139,10.2363,-8.2147,7.7623,-13.2639,3.3174,-1.3057,-0.5445,-7.01,-12.76,15.53,-1.41
WDAY,27.5905,-15.1256,21.4127,-27.5242,13.8299,-16.173,2.9335,-6.0416,-0.9865,-7.13,-28.22,10.63,-8.24
MMC,17.5227,-2.4556,8.7655,-4.8139,4.5037,-8.0171,10.2184,-4.6897,-0.3238,-7.19,-53.5,58.32,-0.79
ETSY,44.6026,-17.4301,29.4461,-29.6464,15.644,-21.4258,-10.9022,2.393,-1.1457,-7.32,8.13,-24.44,-7.88
DDOG,28.9303,-8.1759,21.3935,-14.4644,11.4714,-11.4621,6.0883,4.347,-0.8493,-7.4,20.32,21.04,11.32
VST,37.173,-0.8771,21.4763,-3.0865,13.0273,-13.2837,37.173,15.5962,-1.0016,-7.69,72.62,100.0,54.98
XLP,4.5187,-0.5257,2.3643,-1.5502,1.4166,-2.6144,3.0912,0.551,-0.1114,-7.86,23.3,68.41,27.95
PGR,37.6205,-1.1772,15.9226,-4.0448,9.4609,-7.0513,29.6186,-4.0448,-0.7642,-8.08,-25.4,78.73,15.08
MOS,21.4973,-4.7339,8.7293,-3.6167,5.0109,-3.3348,-0.2953,1.389,-0.4156,-8.29,15.91,-1.37,2.08
ALSN,17.2194,-1.3533,10.6408,-3.3548,5.9332,-3.989,9.7803,-3.235,-0.5112,-8.62,-30.4,56.8,5.93
ORCL,28.92,-0.2278,24.7343,-7.181,16.0649,-8.0258,28.92,22.2035,-1.4317,-8.91,89.77,100.0,60.29
DPZ,57.1074,-20.1427,33.9145,-33.5472,19.9816,-24.5585,19.2038,0.212,-1.8496,-9.26,0.63,33.63,8.33
AMGN,25.1749,-4.2189,15.9654,-11.8313,10.7585,-9.3111,11.1275,1.6379,-1.0368,-9.64,10.26,44.2,14.94
TOST,5.2717,-9.1562,4.3868,-8.6257,3.5384,-4.7005,5.2717,2.196,-0.3414,-9.65,50.06,100.0,46.8
KKR,25.5467,-1.1869,13.8856,-8.4753,6.0086,-9.6837,16.6872,4.4849,-0.5966,-9.93,32.3,65.32,29.23
KO,4.0111,-0.4235,3.0244,-1.9743,2.1865,-3.8917,3.5092,0.5225,-0.2179,-9.97,17.28,87.49,31.6
AI,0.0678,-28.9911,6.6946,-18.5265,17.4869,-14.7868,-3.2827,-1.8376,-1.8751,-10.72,-27.45,-4841.74,-1626.64
MCHP,8.5897,-5.7792,5.8274,-7.522,4.3651,-5.1666,-3.6711,2.5312,-0.4792,-10.98,43.44,-42.74,-3.43
HON,20.1027,-3.1239,14.1949,-9.3515,8.6883,-13.8619,8.8124,2.4562,-0.9721,-11.19,17.3,43.84,16.65
PWR,47.1712,-2.4739,29.0201,-12.3434,19.09,-17.686,47.1712,23.031,-2.1516,-11.27,79.36,100.0,56.03
PM,22.5126,-2.6045,14.0617,-4.7256,7.5047,-4.7026,22.2121,5.75,-0.8826,-11.76,40.89,98.67,42.6
CSIQ,8.2424,-5.7027,7.9774,-4.4131,3.956,-3.8002,-4.7447,0.0846,-0.4725,-11.94,1.06,-57.56,-22.82
MRVL,12.2449,-2.4423,13.3628,-9.7585,8.1448,-10.8825,3.3344,-1.759,-0.9827,-12.07,-13.16,27.23,0.67
LLY,149.8736,-2.8634,68.7837,-24.7439,38.3108,-37.6298,67.0406,-23.6611,-4.8484,-12.66,-34.4,44.73,-0.77
CEG,50.6776,-0.156,26.6869,-9.9135,26.1064,-23.4863,50.5363,18.4368,-3.3834,-12.96,69.09,99.72,51.95
UPS,20.8987,-13.9958,14.4754,-8.2147,10.0913,-7.6111,-13.9958,-5.617,-1.3169,-13.05,-38.8,-66.97,-39.61
ARM,23.758,-0.3374,21.1938,-9.6969,16.5009,-12.7821,15.7834,3.009,-2.2007,-13.34,14.2,66.43,22.43
WMB,8.0418,-3.1385,4.5601,-1.7681,2.2105,-1.8492,7.617,0.6855,-0.2957,-13.38,15.03,94.72,32.12
KLAC,118.6124,-4.1318,64.791,-25.8884,39.6697,-27.8884,88.1087,46.9371,-5.4374,-13.71,72.44,74.28,44.34
COST,126.059,-2.0249,56.0494,-10.9749,33.9547,-32.1327,103.7526,-1.0113,-4.8023,-14.14,-1.8,82.3,22.12
LULU,57.6926,-31.1601,35.4523,-42.1391,25.1765,-29.0395,-31.1601,-31.0405,-3.6075,-14.33,-87.56,-54.01,-51.97
SMCI,20.0074,-0.2479,20.4879,-11.3823,13.9405,-8.0846,3.015,1.639,-1.9986,-14.34,8.0,15.07,2.91
WMT,12.4207,-0.6665,6.7933,-1.7146,3.1936,-3.2842,11.9904,2.1113,-0.5055,-15.83,31.08,96.54,37.26
CF,15.5023,-4.7829,11.8353,-6.5284,6.5618,-4.7024,3.8773,1.2622,-1.0496,-16.0,10.66,25.01,6.56
ZS,61.1206,-18.5748,35.9875,-30.7074,19.772,-23.6812,26.648,16.7737,-3.1696,-16.03,46.61,43.6,24.73
IGV,10.0292,-2.7413,5.9581,-5.262,3.7071,-3.633,9.3202,3.238,-0.5946,-16.04,54.35,92.93,43.75
WAB,25.8471,-5.6354,12.5341,-6.9474,7.0709,-8.3003,21.1217,1.685,-1.1497,-16.26,13.44,81.72,26.3
NRG,26.7781,-3.1642,17.4811,-2.2088,15.7674,-3.7564,26.7781,11.4284,-2.5976,-16.47,65.38,100.0,49.63
TWLO,71.2566,-51.8683,45.2671,-47.1915,24.4591,-21.6226,6.1751,1.5662,-4.17,-17.05,3.46,8.67,-1.64
OKE,11.5653,-5.2181,8.1495,-8.3248,5.2024,-9.9612,5.2903,-3.5592,-0.901,-17.32,-43.67,45.74,-5.08
TECK,5.7567,-5.8056,4.1011,-2.9535,2.4753,-3.322,-0.7652,-1.7475,-0.4368,-17.65,-42.61,-13.29,-24.52
ON,13.7012,-6.7349,7.32,-8.3895,5.0812,-7.0251,-6.0066,0.2292,-0.9064,-17.84,3.13,-43.84,-19.52
UHAL,9.1744,-1.2569,6.2831,-4.2478,4.3122,-3.0563,-0.0049,-2.2683,-0.7823,-18.14,-36.1,-0.05,-18.1
WM,19.0312,-0.898,12.1506,-4.0659,6.3535,-6.4242,16.7997,1.4814,-1.19,-18.73,12.19,88.27,27.25
DXCM,21.7767,-9.0473,13.7639,-14.3527,8.6065,-12.1858,-7.2045,-0.0278,-1.7006,-19.76,-0.2,-33.08,-17.68
TGT,35.2872,-12.9002,17.871,-19.5161,7.1131,-17.6936,-12.5095,-3.636,-1.4123,-19.85,-20.35,-35.45,-25.22
JBL,27.1991,-3.6995,21.8447,-5.4315,14.6535,-7.5972,27.1991,18.1053,-2.9176,-19.91,82.88,100.0,54.32
SBUX,11.1034,-2.4366,6.2955,-7.6442,5.197,-6.4807,0.113,-0.6518,-1.0701,-20.59,-10.35,1.02,-9.98
LKQ,6.2463,-2.9007,3.7185,-2.8254,1.5617,-3.8869,-2.9007,-2.0929,-0.3314,-21.22,-56.28,-46.44,-41.31
TT,57.3363,-3.3675,26.2039,-11.1909,21.4071,-8.6619,52.8209,14.8648,-4.5728,-21.36,56.73,92.12,42.5
IR,12.0244,-0.0975,7.0988,-5.5235,3.0794,-4.1499,3.4223,-1.4615,-0.6663,-21.64,-20.59,28.46,-4.59
CE,15.1475,-20.9733,10.9184,-19.0373,7.0345,-15.3916,-20.9733,-4.9661,-1.5797,-22.46,-45.48,-138.46,-68.8
ED,6.1812,-1.2055,4.5619,-3.0108,3.1037,-3.9596,4.892,0.2154,-0.7042,-22.69,4.72,79.14,20.39
NOW,126.8382,-14.047,83.5842,-45.7072,50.7122,-53.923,92.9073,-10.3624,-11.5347,-22.75,-12.4,73.25,12.7
DLR,15.5681,-7.6966,11.8554,-9.8185,6.1738,-6.608,12.1055,2.1728,-1.4061,-22.78,18.33,77.76,24.44
RSG,27.0705,-1.1447,11.5977,-2.7168,5.7678,-6.0614,24.3654,1.6488,-1.3727,-23.8,14.22,90.01,26.81
EMR,10.4484,-2.0856,7.7333,-4.9202,5.517,-6.6876,10.4484,5.5345,-1.3334,-24.17,71.57,100.0,49.13
CCI,14.6174,-13.3835,8.4563,-10.6093,5.4947,-8.2221,-2.6355,1.4875,-1.3379,-24.35,17.59,-18.03,-8.26
BRO,13.6126,-0.8855,5.8998,-3.721,3.4081,-4.3309,8.8097,-3.721,-0.8599,-25.23,-63.07,64.72,-7.86
CNX,12.275,-6.3258,3.9934,-1.4081,1.9171,-2.0835,2.8846,-0.5283,-0.5383,-28.08,-13.23,23.5,-5.94
CASY,61.1584,-0.2276,29.3892,-5.1786,16.9649,-10.2308,61.1584,23.385,-4.7701,-28.12,79.57,100.0,50.48
PEG,8.1302,-1.0057,5.529,-3.131,2.8085,-4.1653,6.2003,1.0234,-0.7968,-28.37,18.51,76.26,22.13
GT,4.764,-4.0807,2.225,-2.2855,1.6834,-1.9293,-0.8061,-0.2776,-0.4775,-28.37,-12.48,-16.92,-19.25
MSTR,84.6627,-5.2427,68.5915,-9.1777,56.5645,-24.4948,80.3888,12.0948,-16.1433,-28.54,17.63,94.95,28.02
ETN,47.938,-3.0932,26.8794,-16.2346,13.0405,-12.5,35.1448,13.1035,-3.8888,-29.82,48.75,73.31,30.75
CRWV,18.5401,0.0,32.0309,0.0,24.8085,-9.714,18.5401,13.3682,-7.4741,-30.13,41.74,100.0,37.2
ACN,45.4007,-3.8498,23.5661,-18.9739,12.6769,-15.3007,-3.8498,-18.6528,-3.8337,-30.24,-79.15,-8.48,-39.29
COIN,41.2177,-63.5864,41.0085,-46.7274,34.1369,-25.6705,41.2177,25.0918,-10.5904,-31.02,61.19,100.0,43.39
HIMS,11.1621,-1.7834,8.0351,-1.5376,8.8682,-3.122,10.5747,2.9725,-2.7654,-31.18,36.99,94.74,33.52
CL,7.5128,-1.0093,5.2341,-2.3925,2.1336,-2.6258,2.4613,-1.6328,-0.6969,-32.66,-31.2,32.76,-10.37
CROX,32.7909,-7.582,17.932,-17.5956,9.454,-11.9264,-3.3322,-5.1917,-3.1446,-33.26,-28.95,-10.16,-24.13
ZIM,4.2909,-1.4447,2.5304,-2.4453,1.768,-1.6517,1.3735,0.0698,-0.6011,-34.0,2.76,32.01,0.26
ROP,37.2357,-2.3961,22.3886,-17.7491,16.4132,-24.4191,19.7017,-6.5181,-5.7629,-35.11,-29.11,52.91,-3.77
DE,55.7071,-4.3212,37.4725,-17.3845,16.3646,-15.5254,36.0002,9.1645,-5.7699,-35.26,24.46,64.62,17.94
AMT,23.8671,-13.0553,12.9232,-13.3985,8.1157,-14.8162,4.0849,1.3062,-2.8668,-35.32,10.11,17.12,-2.7
