ticker,m_max_macd,m_min_macd,w_max_macd,w_min_macd,d_max_macd,d_min_macd,m_last_macd,w_last_macd,d_last_macd,daily_overbought_score,weekly_overbought_score,monthly_overbought_score,total_overbought_score
CSIQ,8.2424,-5.7027,7.9774,-4.4131,3.956,-3.8002,-4.8191,-0.0982,0.4118,10.41,-1.23,-58.47,-16.43
MDB,87.7479,-31.6823,56.3934,-47.5049,36.0296,-40.142,-31.5938,-11.7685,3.6781,10.21,-20.87,-36.01,-15.56
GPC,17.3635,-4.8566,11.1666,-7.5966,5.7794,-7.8827,-3.7957,0.4139,0.5884,10.18,3.71,-21.86,-2.66
WELL,19.6215,-2.8975,9.2297,-8.8883,5.0544,-9.9801,19.4302,5.2055,0.5072,10.03,56.4,99.03,55.15
FTNT,12.5315,-0.0638,8.6075,-3.3679,4.4648,-4.729,12.2684,2.9147,0.4468,10.01,33.86,97.9,47.26
EXR,24.7033,-6.1392,13.4687,-9.2958,9.0543,-7.3077,2.9953,-0.507,0.9049,9.99,-3.76,12.13,6.12
EW,13.941,-5.6915,8.254,-7.9089,4.0497,-7.7837,-1.9352,1.2167,0.3982,9.83,14.74,-13.88,3.56
JKS,9.3433,-5.7794,11.5405,-4.4223,11.3376,-5.1497,-3.647,-0.1861,1.0955,9.66,-1.61,-39.03,-10.33
CZR,17.4559,-7.2892,10.9257,-12.1892,5.6083,-13.3401,-5.8719,-1.6473,0.5377,9.59,-15.08,-33.64,-13.04
PENN,20.4028,-7.3843,18.0298,-8.9767,7.5884,-6.4664,-3.4424,-0.4977,0.718,9.46,-2.76,-16.87,-3.39
AEM,17.1715,-4.9999,9.5559,-3.1974,5.4086,-4.0273,17.1715,8.1088,0.5036,9.31,84.86,100.0,64.72
DUK,8.037,-0.7994,5.4071,-3.3638,2.5619,-5.6654,7.742,1.4664,0.2382,9.3,27.12,96.33,44.25
MNST,4.5434,-0.1003,3.0042,-2.0792,1.8169,-2.0652,2.7602,2.7506,0.1633,8.99,91.56,60.75,53.77
CLF,17.3079,-9.9054,2.6607,-2.1278,2.791,-2.1177,-2.5709,-0.9356,0.2485,8.9,-35.16,-14.85,-13.7
KBH,11.6082,-6.0633,5.5575,-5.229,4.0001,-6.1502,1.4,-3.9017,0.3351,8.38,-70.21,12.06,-16.59
MSTR,84.8326,-5.2427,68.5915,-9.1777,56.5645,-24.4948,84.8326,26.5043,4.4616,7.89,38.64,100.0,48.84
HUM,38.4951,-47.8618,23.2171,-38.7462,17.0685,-30.6677,-47.7315,-12.0564,1.3261,7.77,-51.93,-123.99,-56.05
CENX,8.7089,-11.9852,3.4483,-3.1247,2.919,-3.344,1.707,-0.0286,0.2226,7.63,-0.83,19.6,8.8
PYPL,45.4374,-30.2144,25.9555,-37.8972,16.3897,-18.2619,-4.1761,-0.7084,1.2377,7.55,-2.73,-9.19,-1.46
WING,67.8979,-1.9982,41.9215,-33.3748,28.1165,-25.5715,22.6039,14.6423,2.0794,7.4,34.93,33.29,25.2
TWLO,71.2566,-51.8683,45.2671,-47.1915,24.4591,-21.6226,6.013,5.4352,1.783,7.29,12.01,8.44,9.25
LLY,150.2028,-2.8697,68.9348,-19.7119,38.3949,-37.7124,80.7516,-12.9944,2.6865,7.0,-18.85,53.76,13.97
ABNB,8.6674,-15.7371,16.4966,-17.8684,13.1151,-12.9514,-1.3455,0.7441,0.899,6.85,4.51,-15.52,-1.39
RH,138.2789,-41.2467,74.3767,-72.3864,44.058,-45.8386,-25.7439,-34.0019,2.9866,6.78,-45.72,-18.62,-19.18
FI,27.914,-1.3043,16.7041,-10.7751,6.8354,-10.4316,15.8741,-9.6916,0.4612,6.75,-58.02,56.87,1.87
STLD,17.0077,-2.0023,11.174,-3.1956,5.5925,-6.3422,7.665,1.4779,0.3698,6.61,13.23,45.07,21.64
BBY,10.5627,-4.7201,8.1675,-7.0684,4.817,-6.9281,-1.0184,-3.0029,0.3055,6.34,-36.77,-9.64,-13.36
AEP,7.0185,-1.5991,4.9561,-3.1831,2.8359,-5.4394,6.5833,1.4053,0.1782,6.28,28.35,93.8,42.81
JNJ,9.7772,-1.1185,4.7638,-4.0819,4.7314,-5.799,1.7861,0.2494,0.2964,6.26,5.24,18.27,9.92
LYFT,0.324,-11.8389,7.8272,-7.5186,4.1081,-6.8083,-1.0766,0.609,0.2516,6.12,7.78,-332.28,-106.13
LOW,30.1343,-1.8543,15.3787,-10.3562,7.4434,-12.0957,6.6953,-5.8985,0.4475,6.01,-38.35,22.22,-3.37
AFL,12.3067,-2.1144,7.5218,-4.213,3.702,-5.3846,9.7107,0.0193,0.2215,5.98,0.26,78.91,28.38
M,4.2221,-4.2943,3.1953,-2.5371,2.0124,-2.0521,-1.1081,-0.7621,0.1197,5.95,-23.85,-26.25,-14.72
MARA,12.0271,-16.2748,10.4734,-6.7542,7.9307,-5.1558,-0.1828,-0.421,0.4168,5.26,-4.02,-1.52,-0.09
AES,2.8303,-2.1943,2.3474,-2.1385,1.3491,-1.9837,-2.112,-0.4942,0.0705,5.23,-21.05,-74.62,-30.15
DVN,11.048,-6.3251,6.8969,-3.1611,3.3277,-3.7037,-3.1803,-0.8222,0.1695,5.09,-11.92,-28.79,-11.87
ISRG,71.2801,-5.9125,32.3923,-28.154,18.0691,-25.9107,60.6494,4.1935,0.9162,5.07,12.95,85.09,34.37
CME,25.2144,-7.269,15.3662,-9.2727,6.4506,-13.2846,25.2144,11.5067,0.3257,5.05,74.88,100.0,59.98
DXCM,21.7767,-9.0473,13.7639,-14.3527,8.6065,-12.1858,-6.8795,0.971,0.419,4.87,7.05,-31.59,-6.56
Z,24.9428,-13.9542,23.38,-14.1541,14.7754,-9.053,5.3728,-0.0618,0.7101,4.81,-0.26,21.54,8.69
OXY,10.056,-11.6162,8.3533,-7.5448,5.0297,-7.158,-3.3766,-1.4308,0.2206,4.39,-17.13,-33.58,-15.44
SLB,8.9701,-8.2663,4.1418,-5.7375,3.3059,-4.719,-2.4588,-1.5361,0.1357,4.1,-37.09,-27.41,-20.13
CL,7.5579,-1.0153,5.2655,-2.4068,2.1464,-2.6416,3.8629,-0.3431,0.085,3.96,-6.52,51.11,16.18
ABBV,17.6291,-0.5691,11.4314,-3.7863,7.6388,-8.3039,13.9742,0.5125,0.2998,3.92,4.48,79.27,29.23
CRH,13.4808,-2.057,7.4014,-2.6841,3.0815,-4.3091,10.0711,-0.3999,0.1153,3.74,-5.4,74.71,24.35
HAL,6.57,-6.0401,4.1186,-3.8118,2.3661,-3.847,-2.9407,-1.5368,0.0789,3.33,-37.31,-44.76,-26.25
PLD,17.7625,-5.36,9.9039,-8.2213,6.1939,-10.0075,-1.5035,-1.3362,0.1964,3.17,-13.49,-8.46,-6.26
AGI,4.0096,-2.0715,2.4772,-0.5169,1.3634,-0.6407,4.0096,1.4075,0.0367,2.69,56.82,100.0,53.17
U,13.6768,-20.9117,22.8343,-22.3535,15.3542,-13.7259,-5.4526,0.7556,0.3945,2.57,3.31,-39.87,-11.33
CROX,32.7909,-7.582,17.932,-17.5956,9.454,-11.9264,-1.2597,-1.963,0.2167,2.29,-10.95,-3.84,-4.17
VMC,24.4594,-7.5095,16.3326,-9.7935,10.8583,-12.9924,15.3578,2.4165,0.2196,2.02,14.8,62.79,26.54
VRTX,52.7395,-4.9801,24.5736,-11.9163,17.2224,-18.1051,31.5066,-4.563,0.2931,1.7,-18.57,59.74,14.29
AI,0.0678,-28.9911,6.6946,-18.5265,17.4869,-14.7868,-2.6009,-0.8766,0.2906,1.66,-13.09,-3836.14,-1282.52
MRNA,83.891,-28.3249,72.6551,-40.4774,52.6756,-33.1766,-27.4824,-5.3105,0.6741,1.28,-7.31,-32.76,-12.93
SRE,5.3345,-0.4316,4.8827,-3.69,2.9623,-6.2153,1.8463,-0.8702,0.0366,1.24,-17.82,34.61,6.01
CRM,29.647,-16.7067,23.3438,-21.4464,21.6623,-13.8368,14.1062,-7.8753,0.2138,0.99,-33.74,47.58,4.94
ROP,37.29,-2.3996,22.4213,-17.775,16.4371,-24.4548,25.6862,3.9456,0.14,0.85,17.6,68.88,29.11
KO,4.0111,-0.4235,3.0244,-1.9743,2.1865,-3.8917,3.924,1.3514,0.0185,0.85,44.68,97.83,47.79
TEM,5.8466,0.0,5.2244,-2.2218,10.4276,-5.6789,5.8466,3.9367,0.0354,0.34,75.35,100.0,58.56
ZM,91.457,-46.5416,92.2655,-47.487,48.2417,-21.3868,-5.2149,0.6572,-0.4273,-0.89,0.71,-5.7,-1.96
CTAS,27.0182,-0.9088,12.5844,-4.3809,4.7871,-9.1767,24.13,6.2525,-0.0533,-1.11,49.68,89.31,45.96
GT,4.764,-4.0807,2.225,-2.2855,1.6834,-1.9293,-0.6244,0.3811,-0.02,-1.19,17.13,-13.11,0.94
ETSY,44.6026,-17.4301,29.4461,-29.6464,15.644,-21.4258,-11.9069,0.616,-0.2627,-1.68,2.09,-26.7,-8.76
VZ,2.6958,-2.8367,1.8014,-2.8447,1.2785,-1.4085,1.9385,0.5925,-0.0239,-1.87,32.89,71.91,34.31
RIVN,0.0,-24.4643,1.1831,-20.4647,11.8241,-12.065,-5.4098,0.3102,-0.2576,-2.18,26.22,-inf,-inf
FANG,23.6442,-15.1615,14.6889,-12.8522,7.0521,-11.8535,1.0434,-5.2823,-0.1747,-2.48,-35.96,4.41,-11.34
TSLA,71.5832,-9.0329,55.1057,-38.6161,40.5386,-35.5832,26.806,3.8542,-1.0332,-2.55,6.99,37.45,13.96
SHW,38.7125,-2.9457,20.0272,-14.6192,12.4181,-13.0736,22.4009,-0.738,-0.3484,-2.81,-3.68,57.86,17.12
AEE,6.1582,-2.825,4.6238,-2.5765,2.3148,-3.7739,6.0868,1.3556,-0.0766,-3.31,29.32,98.84,41.62
BURL,40.5787,-26.3718,27.3922,-26.7817,17.2467,-25.9693,10.9889,-5.4144,-0.5961,-3.46,-19.77,27.08,1.29
SE,70.2433,-31.1133,34.384,-48.3822,17.6414,-28.0184,18.7394,12.5517,-0.6954,-3.94,36.5,26.68,19.75
EFX,37.1252,-2.6579,19.0493,-16.0946,14.3539,-15.0191,11.077,2.1237,-0.5852,-4.08,11.15,29.84,12.3
AZO,345.9622,-27.6818,152.7035,-69.1944,102.409,-82.114,345.9622,99.4843,-4.854,-4.74,65.15,100.0,53.47
BROS,9.1402,-4.733,9.9416,-4.4945,7.6831,-6.9679,9.1402,3.8211,-0.3775,-4.91,38.44,100.0,44.51
TMUS,30.5212,-6.5207,17.5415,-6.1875,11.2014,-5.7252,27.4029,1.0468,-0.5728,-5.11,5.97,89.78,30.21
PSA,36.6755,-1.7519,20.9315,-8.6909,12.0269,-18.0234,8.8527,-1.5857,-0.6848,-5.69,-7.58,24.14,3.62
OKE,11.7122,-5.2844,8.253,-8.4306,5.2685,-10.0877,6.5166,-3.2428,-0.3087,-5.86,-39.29,55.64,3.5
GTLB,0.0456,-16.9694,7.2664,-16.4144,5.6459,-9.7313,-2.8692,-3.3244,-0.4045,-7.16,-45.75,-6292.11,-2115.01
DOCU,50.2325,-34.0475,32.6266,-40.2403,18.8981,-33.4991,1.895,-0.6303,-1.5866,-8.4,-1.93,3.77,-2.18
AEO,4.5687,-2.3487,4.4087,-2.8138,2.0013,-1.7287,-1.8287,-1.5687,-0.1765,-8.82,-35.58,-40.03,-28.14
AWK,15.291,-5.5727,8.0143,-6.8067,4.9011,-6.3818,2.1972,1.8544,-0.4605,-9.4,23.14,14.37,9.37
XEL,5.0066,-2.1309,3.6655,-2.2153,1.9274,-3.4647,3.0959,0.6971,-0.1898,-9.85,19.02,61.84,23.67
VRSK,25.1625,-0.0398,12.2994,-8.9523,7.6128,-10.2376,24.6669,7.6716,-0.7848,-10.31,62.37,98.03,50.03
EXC,4.4711,-1.9007,2.863,-1.5694,1.5822,-2.4933,2.2666,0.8115,-0.1685,-10.65,28.34,50.69,22.8
V,33.3356,-0.5348,18.6973,-6.695,9.4589,-13.3924,33.3356,10.1864,-1.0265,-10.85,54.48,100.0,47.88
LMT,37.5521,-2.5797,38.0197,-20.3506,21.0943,-27.1486,11.4848,-2.9785,-2.3445,-11.11,-7.83,30.58,3.88
FNV,18.811,-4.7805,11.5391,-8.231,7.9306,-6.0402,10.2009,8.5069,-0.9063,-11.43,73.72,54.23,38.84
UHAL,9.1744,-1.2569,6.2831,-4.2478,4.3122,-3.0563,0.9324,-1.8637,-0.4929,-11.43,-29.66,10.16,-10.31
ORLY,9.6144,-0.2441,3.9003,-1.7454,2.0242,-2.1237,9.1391,1.8823,-0.237,-11.71,48.26,95.06,43.87
ZIM,4.4809,-1.5087,2.6425,-2.5536,1.8463,-1.7248,1.5478,0.531,-0.2212,-11.98,20.09,34.54,14.22
APP,79.5398,-13.8549,74.7538,-10.6337,46.7033,-32.7095,79.5398,20.4935,-5.9413,-12.72,27.41,100.0,38.23
BRO,13.6342,-0.8869,5.9091,-2.0629,3.4135,-3.4302,11.5339,0.2943,-0.4533,-13.28,4.98,84.6,25.43
ONON,7.5032,-3.4482,4.805,-3.8628,3.8905,-3.2219,6.2248,1.2534,-0.5363,-13.78,26.09,82.96,31.75
ATO,12.9572,-0.4789,7.4512,-2.4896,3.5736,-5.5739,12.6838,3.322,-0.494,-13.82,44.58,97.89,42.88
DOW,4.468,-5.026,3.5945,-4.1017,2.1867,-4.4331,-5.026,-3.1466,-0.3139,-14.35,-87.54,-112.49,-71.46
TRV,25.0395,-3.5508,14.0626,-9.7001,7.2328,-10.5689,24.3369,6.4694,-1.0876,-15.04,46.0,97.19,42.72
PPL,2.6842,-1.1188,1.4858,-1.6497,1.013,-2.8373,2.4389,0.3299,-0.1542,-15.22,22.2,90.86,32.61
HIMS,9.7102,-1.7834,8.0351,-1.5376,8.8682,-3.122,9.7102,6.6338,-1.3977,-15.76,82.56,100.0,55.6
HUN,3.5175,-3.2366,2.3159,-2.4091,1.2577,-1.6713,-3.2366,-1.8796,-0.2021,-16.07,-81.16,-92.01,-63.08
ADBE,84.1746,-34.3515,45.1915,-45.9864,30.8101,-32.6176,-24.6964,-17.144,-5.1331,-16.66,-37.94,-29.34,-27.98
ADP,25.3471,-0.8346,14.4286,-7.0567,9.9903,-13.3081,24.4153,5.8598,-1.7376,-17.39,40.61,96.32,39.85
GWW,137.8538,-9.9008,69.9008,-21.5335,39.7508,-29.0721,93.4768,5.0175,-6.9457,-17.47,7.18,67.81,19.17
MA,49.5032,0.0,21.9179,-13.3658,14.2725,-25.6308,48.1855,11.3178,-2.5155,-17.62,51.64,97.34,43.78
CB,25.4112,-2.8628,12.0295,-11.9076,7.2507,-13.8548,21.1394,2.707,-1.2869,-17.75,22.5,83.19,29.31
BMY,4.8386,-4.5204,3.6493,-3.4434,2.0936,-3.2788,-0.9755,-1.8723,-0.3753,-17.93,-51.31,-20.16,-29.8
DECK,30.0752,-1.31,15.85,-18.5023,10.3735,-14.9734,4.079,-14.8594,-1.8776,-18.1,-93.75,13.56,-32.76
COST,126.2336,-2.0277,56.1271,-10.9901,34.0017,-32.1773,115.1406,15.4609,-6.1723,-18.15,27.55,91.21,33.54
ALSN,17.2725,-1.3575,10.6736,-3.3651,5.9515,-4.0013,11.8464,-0.9748,-1.0881,-18.28,-9.13,68.59,13.72
BABA,29.8847,-32.4927,22.5963,-20.9071,11.9976,-11.3748,5.0353,2.3881,-2.2557,-18.8,10.57,16.85,2.87
AON,31.2127,-0.3727,19.9662,-8.0691,9.7729,-18.0235,19.2304,-3.1155,-1.952,-19.97,-15.6,61.61,8.68
TJX,12.833,-0.199,5.4186,-2.8409,3.2767,-5.6703,11.74,1.738,-0.6888,-21.02,32.07,91.48,34.18
ZTS,26.4326,-2.6254,12.961,-10.5083,6.5704,-9.8047,-2.6254,-2.0631,-1.411,-21.48,-15.92,-9.93,-15.78
DPZ,57.1074,-20.1427,33.9145,-33.5472,19.9816,-24.5585,19.5551,2.3544,-4.3055,-21.55,6.94,34.24,6.55
CNP,2.671,-1.6197,2.0222,-2.6819,0.9204,-3.0175,2.6643,1.1287,-0.199,-21.62,55.82,99.75,44.65
PG,11.0019,-1.649,5.8312,-4.9857,3.8834,-4.5108,5.7105,-1.3168,-0.8747,-22.52,-22.58,51.9,2.27
WDAY,27.5905,-15.1256,21.4127,-27.5242,13.8299,-16.173,5.2504,-2.1413,-3.1206,-22.56,-10.0,19.03,-4.51
UNH,56.3879,-32.4181,24.6854,-60.9799,22.7485,-49.9283,-32.4181,-59.6511,-5.6101,-24.66,-241.65,-57.49,-107.93
ACN,45.6277,-0.8823,23.684,-15.3854,12.7403,-15.3772,3.4581,-10.0124,-3.2628,-25.61,-42.27,7.58,-20.1
ALL,21.2601,-5.3716,11.4699,-4.2937,4.9684,-9.7,19.6361,2.7274,-1.3237,-26.64,23.78,92.36,29.83
WM,19.0312,-0.898,12.1506,-4.0659,6.3535,-6.4242,17.5603,4.1064,-1.8861,-29.69,33.8,92.27,32.13
FE,3.6764,-2.4797,1.9928,-3.1139,1.0918,-3.0579,1.4197,0.1503,-0.3292,-30.15,7.54,38.62,5.34
LKQ,6.306,-2.6387,3.754,-2.8524,1.5767,-3.924,-1.98,-0.2873,-0.5029,-31.9,-7.65,-31.4,-23.65
RSG,27.0705,-1.1447,11.5977,-2.7168,5.7678,-6.0614,26.4244,8.2908,-1.9874,-34.46,71.49,97.61,44.88
BIRK,4.0726,0.0,3.8933,-1.8997,3.5674,-3.6799,1.9366,-0.1528,-1.231,-34.51,-3.92,47.55,3.04
IT,53.9265,-3.1198,32.5857,-24.6431,20.5765,-24.7971,17.4277,-20.8177,-7.1362,-34.68,-63.89,32.32,-22.08
ELV,53.9255,-20.407,25.517,-38.1488,18.1362,-28.5495,-20.407,-13.879,-6.3801,-35.18,-54.39,-37.84,-42.47
ED,6.2322,-1.2155,4.5996,-3.0356,3.1294,-3.9923,5.1567,0.9317,-1.1417,-36.48,20.26,82.74,22.17
ROST,11.8227,-5.1837,8.2431,-7.1426,7.1243,-13.0615,4.6114,-2.5655,-2.9563,-41.5,-31.12,39.0,-11.2
PGR,37.6205,-1.1772,15.9226,-1.9817,9.4609,-4.4922,33.9926,4.2632,-3.9543,-41.8,26.77,90.36,25.11
LULU,57.6926,-21.8253,35.4523,-42.1391,25.1765,-29.0395,-21.8253,-23.5805,-13.0328,-51.77,-66.51,-37.83,-52.04
MCD,18.5765,-0.0278,10.5493,-7.4597,7.7634,-15.3896,12.7934,1.07,-4.1183,-53.05,10.14,68.87,8.65
CPRT,6.0282,-0.0483,3.2465,-1.8965,2.5485,-2.7527,2.8822,-1.8965,-1.4882,-58.4,-58.42,47.81,-23.0
MMC,17.5982,-2.4662,8.8032,-3.3525,4.5231,-8.0516,13.3438,-0.8788,-2.9133,-64.41,-9.98,75.82,0.48
